mean_l,mean_a,mean_b,std_a,std_b,skew_a,skew_b,mean_lbp,std_lbp,SRE_deg0,LRE_deg0,GLN_deg0,RLN_deg0,LGLRE_deg0,HGL_deg0,SRLGLE_deg0,SRHGLE_deg0,LRHGLE_deg0,SRE_deg45,LRE_deg45,GLN_deg45,RLN_deg45,SRLGLE_deg45,LRHGLE_deg45,SRE_deg90,LRE_deg90,GLN_deg90,RLN_deg90,RP_deg90,SRHGLE_deg90,LRHGLE_deg90,SRE_deg135,LRE_deg135,RLN_deg135,SRLGLE_deg135,coarseness_tamura,directionality_tamura,label
17.163558669828763,1.170071622816429,1.450785571955742,3.038861033108581,3.532707872913412,2.574362015983879,2.613834474805681,222.82466888427732,70.24817607402281,0.8398931075168015,727.7036219216733,2138.7274204925325,43354.85227098476,0.1188724996521554,33108.90548041832,0.0820794857011522,29224.05977618029,71241.4770294722,0.8395697976696823,355.0044779157338,2419.4842546014947,45809.71257014917,0.0872060864525606,57738.830871448925,0.8415240375791087,642.1993920599343,2118.842979520403,43519.98222235868,0.4969635009765625,29260.51008650718,69385.78892505143,0.8403599412429869,321.6125570941782,46012.96401073008,0.0877823680378928,7.274803161621094,495.6953291266848,0
15.264417398704552,4.150987723796258,0.1663074246568733,8.352219734898812,1.0758039833787474,1.9201790962108445,1.302753029077876,193.86959075927732,89.81907630432067,0.8588802173504209,66.51015653148644,7563.668273349614,87336.46960246607,0.1901670046134204,15244.590103687096,0.1349013686731209,14527.74149695184,18691.76690820289,0.8520978000278177,42.93414719489911,8267.591827689437,88415.6691963765,0.139880752317408,17897.31302826484,0.8497435604260516,101.93044193893506,7268.35445642334,82914.80992510905,0.9270477294921876,14358.82697687882,20403.64202123282,0.8510779959285794,39.70193884291098,88256.49384932198,0.1405189325720227,7.561878204345703,227.03827306793076,0
21.596110380955,5.529857032972067,-0.760943071501622,9.344530318961713,2.210083752748984,1.4412902188002048,-2.1066052175967367,192.40332794189453,90.0911222560768,0.882689170212006,94.04474839847008,4863.075708686824,94419.67580627392,0.1393119171564578,22124.40911022618,0.0992395429144391,21004.145409381985,27463.66816457589,0.8811483397026653,53.13332877534432,5423.7548789474085,97556.76103982925,0.1071102552043089,25897.84540060925,0.8824288538912949,108.66239748871884,4963.468793407887,94589.3563978811,0.9721755981445312,20797.23095511364,27716.60753384344,0.8798906935339228,54.988370854072485,97056.52971977412,0.1067476422773733,7.6912841796875,609.350776823502,1
18.03465343880087,2.163273985628846,0.1003651499186604,4.502909736936688,1.003172479186006,2.034733649261131,0.4638375971806533,199.1408424377441,87.39780096775758,0.8504675967982448,97.19014220336308,6747.5169469236025,78063.98083498448,0.1884398614210281,21631.50831126931,0.1335872026529775,20258.342330654425,29907.65012887728,0.8443917455351639,52.44626154380085,7481.119352954621,79641.74760659234,0.1407359214505148,27713.49452754006,0.8501232746074514,171.81564949983462,6483.856815926624,76449.73663320311,0.8534469604492188,20225.06841093361,31587.931657473877,0.8434611327117263,55.15536286969949,79244.53886617006,0.1400975824771304,8.101982116699219,250.54439252336445,1
4.003614147381886,0.5315680173132359,-0.3109478260218913,2.6758686273669325,1.6084341220848524,6.638066977470275,-6.918263671345362,239.457332611084,51.804851957416695,0.789960314039389,2023.737340966921,2509.5884223918574,18402.667430025445,0.2206887202429397,17455.112595419847,0.1437127012181559,16225.824997526692,25147.66828880407,0.7729981401280696,954.8993173557138,3089.317976299536,18972.387038624074,0.1564588150456593,21861.31177044239,0.7932248107477508,1804.653297141945,2470.643621267763,18510.258310713714,0.2389144897460937,16431.70202564109,25084.283793709084,0.7759438237524492,972.5688649092456,19279.15107175322,0.1579281681174928,5.6544189453125,478.1593775964952,1
26.23072942049609,5.507048756377748,2.78363186725569,8.539799820297082,4.331747892459292,1.070084004544711,1.122543410066283,214.03932571411133,75.8152602581815,0.8021739829935629,381.302151183752,2343.282105516164,49970.53596923447,0.0907940225286503,32124.954320394183,0.0602937642636199,26155.343979328565,91865.97374113688,0.8144744798180192,241.8388256979724,2626.5681337949018,55204.44225149485,0.0638984027834061,72766.76746616913,0.7790270496913796,580.1816524830888,2168.5913845995865,43965.22044232226,0.5943832397460938,24848.92524693182,115553.04556715058,0.8132599821604847,342.4394927536232,54618.79923007247,0.0640156318712765,6.8817291259765625,231.5725931824214,0
16.00591667677387,3.920475169382203,-2.0707237601416866,8.658924179209848,4.929450896628836,2.2682389792485216,-2.592346559779267,211.2635307312012,79.38177647552922,0.8461153018353064,335.98224062259624,3798.0206325505633,59848.15897470703,0.1556343229522103,23266.716426858515,0.1045922866658934,21424.44295097214,36212.37137459844,0.8467709648797754,139.35124183987395,4406.697734995551,63349.19650762684,0.1126268932164024,31428.68733719945,0.8461511866355174,371.3246154719337,3762.888393211873,59609.276179124805,0.6721115112304688,21457.179167165603,37029.95792042681,0.8453265978544485,138.59415179531285,62908.94521608256,0.1131169264643288,7.292865753173828,492.9860199451853,1
24.12964878858802,1.0153914792142789,0.0493393324840496,2.2447318433382857,1.2152366861559816,2.753024393989063,0.0116302610537176,189.77375030517575,91.27034328183814,0.8513891246453545,42.924718764061794,7992.128783560822,91505.35792710364,0.1887000031545351,24443.029923503826,0.1379916907422121,22436.790791410804,51957.43897555122,0.841638783915539,28.3001419265621,8627.706998071255,91945.8929728156,0.1431579947124923,43978.03658793988,0.8474916227427868,64.60392591054828,7550.454555240314,88342.60908510753,0.9922714233398438,22356.19757110576,56240.401041065976,0.840079122255201,27.99827999621016,91436.75194047038,0.1428712263262514,8.05111312866211,538.3396595984627,1
11.289742935031306,1.646334838462065,-1.021210614068614,4.638196600103661,2.919987626801164,3.0006265804390417,-3.020421858942936,227.2513732910156,66.38062176377913,0.8244917398315933,829.2820857802585,2475.438537481137,35210.50335448446,0.1588456087864329,23836.39561098889,0.1061203413984888,21242.829735564028,65403.22459591644,0.8237718702758902,412.37163748574494,2950.5935801972228,38152.66713624472,0.1146127401030355,39292.13057623935,0.8307357113921958,730.4522403366694,2497.658945432684,36797.97924107932,0.4400678535856573,21852.61071946799,44481.184319411535,0.823457320398382,399.2227696226289,38157.95535893826,0.1151005974096464,6.5037841796875,531.3243295538098,0
12.08908979990515,2.618488848352227,0.6910595459329398,6.4999535542445335,2.1489546890193285,2.623807930031785,3.2503746426551072,209.61394119262692,80.49825187089375,0.8388772332863632,210.621604931584,5784.4331928539705,61340.9175108068,0.1988119491481667,16926.433832053128,0.1338173976492902,16010.072063946134,21765.724125976405,0.8309166221421452,123.76842604330932,6763.085423044021,63193.302588046135,0.1449190083852848,20083.324242705337,0.8367256171097487,200.48524879856905,5911.173911169536,61337.51574251665,0.7080535888671875,15847.283922291024,21845.462211494945,0.834558716712052,89.95239557739558,64315.52467239968,0.1450931019124857,7.203285217285156,431.6074374388369,1
3.073990638482955,0.4596010536287699,0.1553845461797397,2.2134382824180343,0.8440318006498163,6.353873006358745,6.634627841716795,230.53796005249023,63.73502255471507,0.7671738193554656,746.1247965050384,5944.504317184248,26642.11051579533,0.2842453746471972,8527.197044944052,0.1811750345229587,8286.148902975425,9573.856739547056,0.7560441981970855,314.67637376074646,7353.210282747334,28336.405835543766,0.1985504712661938,8578.768779276483,0.7712482343061396,589.2838217745687,6146.71219383937,27475.175272536053,0.3772201538085937,8260.779292969673,9237.247901624092,0.7563509015788515,336.5202872936487,28380.01838829767,0.1993864133169815,7.52301025390625,514.9799786888004,0
19.194426133758608,1.92665369994966,-0.3457571199867774,4.311089266289745,1.3769639826104094,2.339194576305732,-2.2360615839442186,212.64784622192383,78.73852697506572,0.8754202020440982,555.6320857622069,2782.525234872565,62172.02562779296,0.1237505176424303,31479.96895342427,0.0868835350083838,29377.115679337658,43212.346931115775,0.8737406034295806,190.74341640601352,3209.3280305833023,64962.09911546094,0.0964883654262978,39042.2819202009,0.8777981326559477,334.3280576204955,2913.02719169451,63545.42036139982,0.6599197387695312,29271.48609680979,42043.97122443553,0.875140384799617,195.0686150646795,65387.9706510437,0.0957403129179924,6.624458312988281,506.8967173738992,1
5.225367612775258,0.38531123476717,0.2928071061279341,1.9555019332294208,1.4775584795305226,6.548412221450213,6.189939336826988,235.1488151550293,58.331296504283856,0.8183378085459054,1377.3001308674288,3227.5837675004323,25583.01960542236,0.2253620377031576,18177.08466875725,0.1542510565171812,17337.883640553886,23011.040963974418,0.8008594901856586,828.5413003619952,3758.4373560246345,25703.1441399088,0.1627308046302148,21433.53265008697,0.810765039254635,1527.4016343207354,2986.9339121552603,24220.043360572014,0.29876708984375,17414.455262072235,25566.396986721145,0.8010345661933499,828.9414644479488,25687.80113917198,0.1632306734709212,5.739490509033203,226.5111734746908,0
10.78658782737283,3.4535045196880607,1.0920862808855454,8.408966580595463,3.39426480894834,2.427013261241668,3.25966966354005,211.77140426635745,79.26313818204152,0.8299712571126903,264.7703904269111,5420.965512098301,56559.99567467101,0.1976465074837749,14687.4885212423,0.1274319263152236,13855.324054943872,19045.356179942864,0.8294811253901904,130.38336402036174,6416.369132459656,59901.79792050255,0.1402912358043639,17142.326286147516,0.8297231125271883,233.24558465110368,5326.182123756829,56152.38927841244,0.6604995727539062,13977.717461271328,19312.775322560152,0.8277999733933875,146.20182648401826,59407.45138073494,0.1406678692020803,7.582828521728516,566.0215827338128,0
20.288091741839025,4.164574918848329,3.089492269035683,7.660990234541563,5.920940305999154,1.5227086409067705,1.8814238970339088,203.6783447265625,83.39982425358649,0.8459022747128687,152.97568263086367,4070.897660790532,70070.8506645591,0.1444660190492257,23342.922411882068,0.0953462682863414,21146.12069059772,38077.74577120662,0.8488227719809073,81.77517231319062,4705.481929907735,74741.23217606943,0.104592299298654,32369.623126435945,0.8487034196446042,173.83203517949013,4066.6884813995152,71043.35081769321,0.7963485717773438,21380.17360925058,36661.93829218521,0.8466925788158528,87.1804450636067,73917.39601129157,0.1030576651544462,8.687908172607422,583.4117958212112,0
26.971312222938487,3.699118137062028,1.7148308353177546,6.370561481573654,3.842820525722707,1.4843713289951757,2.1446922286963908,211.47335052490237,77.42192471072956,0.8346608696517378,388.7655725052211,2190.747502951058,57669.59815672387,0.086249936570569,36484.04492418051,0.0567310060583378,31446.62087708404,76515.2166076455,0.8440888173161792,164.48051725247154,2449.286054341532,62644.78261242521,0.0608374321904232,64181.70631125217,0.822530608752597,414.3478840932497,2128.971374403145,54165.63266548076,0.65191650390625,30520.204255675464,87476.65181162812,0.8442047999403808,150.19266074676366,62795.087193752006,0.0614747063832113,7.752666473388672,469.6872448979592,1
7.342715510318058,0.83002180285485,0.8052325652615958,3.0132530259449366,3.243244167527179,4.336906828159722,4.624682427008859,225.38177490234372,69.07716919382368,0.8130122206344043,732.270477342608,4707.415578742208,36962.52786598787,0.2283977037636328,16438.929465530855,0.152799536273465,15471.800756631055,22550.321521582067,0.8020173274428007,270.61563901167045,5496.58609724298,38013.840048335296,0.161648137123346,20282.506153210164,0.810977811088408,491.9664543813643,4585.037904846236,36291.26870551374,0.4480438232421875,15409.468692081164,23360.181725300547,0.8035794035416257,330.9690514853377,38131.83271245264,0.1620955164393894,7.456279754638672,548.4001884718077,0
19.029615740423967,3.7909112629647312,0.1346486407614223,7.0826612769584205,2.1639047298511707,1.578312663838804,0.0439558282477785,209.8625526428223,80.26391724820368,0.8561916229962987,285.78851557592924,3526.086315000716,63007.37056055714,0.133429590721244,26594.23325876869,0.0913970684045773,24288.769566643725,41235.75787061014,0.8521948059571559,134.69656685868625,3972.401067713279,65191.8067354561,0.0989188874773683,36724.89338693001,0.8529917418090424,370.4848760266457,3502.042927921437,62087.88422872724,0.6883316040039062,24142.447192648997,41955.53238159631,0.8527125223286081,160.27198161346098,65303.62166322271,0.0984302267794885,7.568408966064453,483.08276743428473,0
2.732307359971378,0.0881642452422358,0.2003996568599268,0.6522466288868367,1.3242416657688532,8.567464360444063,8.091163099245517,243.2898178100586,46.0141613508444,0.7961350858102201,2159.0214144473894,2237.8262021961377,14198.966595144935,0.2357990561349885,16982.239808153477,0.1643567659649608,16453.781418831266,19406.242669022675,0.769833094236888,1480.000796749263,2659.8331607043265,13995.96358855868,0.172240798774188,18450.542984622734,0.7981078382026711,3567.494888434528,1945.747444217264,13496.795981865054,0.1716461181640625,16843.650473524434,21597.01040092453,0.7692885803065228,1210.0577597195663,13990.64611217336,0.1696610244036167,4.923503875732422,195.208652546192,0
31.821679325985063,1.8911787415908208,-0.8792750209684493,3.389880492518996,1.829369304101833,1.844039176532317,-2.045270858568159,197.88865280151367,85.94219848853837,0.8445476510683443,204.76543922731688,4239.259083313649,76937.13518455334,0.1279122120779933,34330.15956711547,0.0919414601913722,29957.71391574692,105853.92788465745,0.8495940071547501,75.97495142143336,4770.978102904916,83562.47954801522,0.0987104100022981,70645.32385983247,0.8541347598287117,105.31375365429136,4407.580428206905,81687.87520489379,0.9029693603515624,30522.824588510823,81122.22421717897,0.8479153530191772,70.54381489657428,83053.96829368,0.0968409118667995,8.197029113769531,632.5804368180687,1
19.07516454564773,1.70326100401721,-0.6353051113476533,3.808020986559742,1.8414604160009271,2.3941448817265023,-2.9470107067266014,206.79969024658203,82.63424547174328,0.8451935722856773,145.37281896937407,4886.555740838655,66400.54449505836,0.1652353746523052,23051.57013869118,0.1160997000153782,20882.958534860903,57762.9519461504,0.841289653961166,100.52306671739493,5413.331548089399,68533.66358395036,0.1212354665138729,47338.02633966461,0.8418215685897479,330.94288737215527,4684.732900441882,64480.8450303923,0.7384037990196078,20842.950539381505,59973.45995062548,0.8395357343934634,97.59544393322196,68128.86632672,0.1214355496886242,7.561603546142578,462.8149259954138,1
21.25763455807677,3.0095153241512174,-0.2503980631034643,5.949742732239187,1.6296502501084027,1.8208163873174976,-2.5038009395462857,212.8987846374512,78.302879514711,0.8706088987851665,414.9610993019015,2404.4058612398508,61973.55606277079,0.1062700694749471,33008.139120233245,0.0728816238691087,30260.07337420113,49999.25044429732,0.8678097985695616,274.0419722212835,2659.0779065706915,63526.08605093891,0.0797422274807893,46475.8287091796,0.860717473067065,572.9073464780614,2300.038569610221,58447.48740363601,0.6353607177734375,29656.729538307423,56766.87593361992,0.8689710168230524,236.33936372109736,63939.0521510629,0.0790071303997626,5.903362274169922,240.61661938697844,1
10.322184896161811,1.2910194614094492,0.9400403060453824,3.813524943279495,2.7861547116281087,3.112783002836525,3.100544852677719,226.97333526611328,67.31945146072873,0.8320865760033339,647.6669515060885,2745.596809798476,36711.78120771915,0.1661159327342262,24098.27609841202,0.1097924954154479,22283.557484857305,35032.47091077405,0.8272780021047385,308.9002997002997,3367.5652014652014,38886.73306693307,0.1227434069582605,30356.037562437563,0.8338591614889703,773.0844541033543,2725.225199066569,36885.94675525946,0.4282913208007812,22434.41298212234,34910.74863280902,0.8224775290980634,368.29404543696506,37968.270687944576,0.1202568116387074,6.870853424072266,500.2963760867893,0
24.29402012047085,7.974543935720768,3.8017224444860567,11.694717978894651,6.141993463436744,0.9053632270738098,1.4232616983684496,207.3061790466309,79.71097803817726,0.8269556678631207,304.4998898458892,2860.0037242580333,61120.92303899456,0.0981057731819577,25140.777782440386,0.0660124469835862,21287.421190410867,55812.90081933677,0.8439691307758653,106.49492031486292,3218.2456667571446,69222.48429562993,0.0689079494059165,42430.30798984063,0.834816630629381,248.47295255981055,2922.313280803462,64083.1404221442,0.74749755859375,21752.043651657124,48979.279976729,0.8464337046441852,142.50151372996606,69811.35460938029,0.0689638628705078,8.970455169677734,623.58938387347,0
22.38898532880688,2.0284279416793454,-0.1353324663819456,4.226901246354252,1.3477042927778562,2.004939740977391,-1.268395855595908,216.4703140258789,75.19774191955547,0.8506303154221299,552.4667563585111,2209.7522070600294,53331.286655134856,0.1026014593214678,36855.55749887885,0.0712645814205483,32588.30487113012,79179.07418796848,0.8512124710041213,244.8387349169285,2443.862574422045,56050.798990183015,0.0742129837266973,63953.27071897502,0.8438978443215795,533.7451075487279,2126.8568114194336,51241.7713884993,0.5820541381835938,32213.513021509807,82494.90939953599,0.8490328475708946,232.12209715785085,55565.2320066701,0.0750206906138005,6.923366546630859,539.0415812944437,1
4.064587103644486,0.4250396655222353,0.3813240819924753,2.158740762508485,2.0067028308253527,5.859655702047268,5.832464436432729,241.0022087097168,49.24884541978031,0.773133848552845,2177.494642857143,2239.3547857142858,15671.626428571428,0.2160254980178227,18649.571107142856,0.1360083308495756,17110.583551051765,32754.728285714285,0.7568266060152568,1244.802144982507,2899.289180263545,16395.841055488345,0.1505037783860433,26687.25370303764,0.7692231601756057,2154.349129523948,2221.209058730044,15310.61684605938,0.2112274169921875,16874.074525412307,33709.681788629634,0.753075965950444,942.3176439824804,16232.371183892266,0.1505216998822382,6.338016510009766,472.07655502392345,0
21.155255711047083,6.092609430525204,-0.6067709837315238,9.377753403581362,1.80836837216769,1.20359396720056,-1.5829271613992877,187.14276123046875,91.2923837404244,0.8821745832083532,77.67195797989204,5880.606716233322,101885.84277379273,0.1412749979027004,18644.695390592035,0.1009451121047999,17678.11138287919,23175.731467066304,0.888151620481134,46.71706320898549,6417.477039710181,107806.63315289609,0.1077893407119817,21486.1497209517,0.8938452751665076,88.96673346121756,6073.9219644729055,107145.1496673346,1.0698776245117188,17759.127932468487,22067.443675078976,0.8866417014944629,54.37643941995669,107093.43270558388,0.1082689467948499,7.386821746826172,667.3194548449904,1
11.76688844732795,4.272077246423632,-1.3510512490767297,9.75919801583778,3.210246148297863,2.135298539236114,-2.2545837669785063,218.4703025817871,74.25124470616248,0.8286798910165363,302.6712467986504,3331.09620987303,47735.501077279565,0.1584630175523437,16312.273005677738,0.1029801964013373,14828.386567481244,28860.06394568885,0.8275725158198004,187.4328812691914,3931.563587512794,50481.12761003071,0.1136502984289164,24423.009659672465,0.8190450121679329,492.34100932283815,3263.856640428739,45152.69164852342,0.55978125,14403.264710115487,33556.1738820968,0.8263573373340313,203.52846320485048,50214.58701754836,0.1149901819147813,7.78326416015625,550.6733063985718,0
28.394195967797533,2.8861008881882086,-0.0870368993509577,4.671933002614018,1.7825023305185304,1.415230736399247,-0.4170350297409481,198.6163330078125,86.06473753455897,0.8587447762333597,161.2044812079778,3967.717793492159,80198.18129234837,0.1260333782532172,32558.246031538936,0.088959471814607,29312.34995876513,54760.34538005897,0.8588638218115252,83.13130687383322,4318.878496144927,83442.15722501738,0.0932128187688327,48109.44466861444,0.8495114224016864,144.0582376712084,3810.457801380396,76194.49624503808,0.853363037109375,28873.225056414893,60260.98131459428,0.859421521784247,97.07425129663712,83625.21997657687,0.0941682822750709,8.53243637084961,250.13809634268924,1
14.141612924498595,3.058827520132644,-1.5663855910061917,7.045186409170592,3.777709958307848,2.321729545334905,-2.489648710316481,215.5924453735352,76.56213323211183,0.8398643019055113,407.6406617619599,3912.301241114887,53548.54426062168,0.1652787976958082,23596.86981364604,0.1101111086339834,22017.55418588705,32938.361242857674,0.8332047077284565,175.8824943758704,4556.825765060169,55112.44115791604,0.1200632672831571,30209.74883648959,0.8333650482312185,451.5193038015423,3648.088531005806,50904.52023069298,0.5926437377929688,21911.39950476309,36524.484313649766,0.8341444587109039,165.24525335302667,55239.47811896991,0.1188996674628437,7.407875061035156,454.9362997166544,1
3.2130321838571616,0.1543092084609048,0.1880696654127328,0.9923415343647144,1.2289789256514183,8.252169160045291,8.282611163968431,241.1944580078125,49.53150474154913,0.802001932881083,2775.110443003586,2485.6289709131743,16694.815264244575,0.2329774605332326,16563.66986633825,0.1579434118644579,15765.003180317424,21666.464845872422,0.7793029334451975,1091.411737057678,3065.223662123145,16998.50426374807,0.1712105598007904,18864.43721882764,0.8073206813786297,2146.3100411873315,2583.2461298111066,17315.66254793353,0.214874267578125,15657.515114738846,20494.72031671637,0.7822443995482378,1120.5133186461046,17245.796114560384,0.1741477809056557,4.84942626953125,489.1286821705427,0
