mean_r,mean_b,std_g,std_b,skew_r,skewness_lbp,SRE_deg0,LRE_deg0,GLN_deg0,RLN_deg0,LGLRE_deg0,HGL_deg0,SRLGLE_deg0,SRHGLE_deg0,SRE_deg45,LRE_deg45,LGLRE_deg45,SRLGLE_deg45,SRHGLE_deg45,LRHGLE_deg45,SRE_deg90,LRE_deg90,GLN_deg90,RP_deg90,SRLGLE_deg90,SRHGLE_deg90,LRHGLE_deg90,SRE_deg135,GLN_deg135,SRLGLE_deg135,SRHGLE_deg135,coarseness_tamura,directionality_tamura,roughness_tamura,label
67.0949375,66.1801125,96.38846988912805,108.36011891829644,1.0673153186702542,-2.0160145287819438,0.7887647996414138,41.83398071079403,4993.26460562822,43881.97209671026,0.2001559295260409,25093.62987184569,0.11960155170846,22566.773098983253,0.8034557756902512,26.38473334887316,0.2105609895974829,0.1370103191368823,22317.604862871107,37971.849799413576,0.7975418767534964,39.05606009055458,5035.937580151273,0.74626953125,0.1212031662431869,22736.62029521027,47621.24511240807,0.8051974511113124,5878.59812066413,0.136855126644322,22414.23778692896,8.0684125,489.2570708736992,91.723243970205,1
30.68398125,29.54930625,70.99149750047097,77.38095344717401,2.2890782890374317,-1.3671724902291416,0.8054264240813469,446.0332586329836,2589.487572578181,23860.22542528267,0.1972873462720525,23272.14306814709,0.1235230022966307,21740.087325241788,0.8063358562297778,230.5832099708705,0.2059758631260046,0.1389232525464651,21007.06474176558,28858.33047609952,0.8036387702584491,494.72180720425706,2619.645108473189,0.38171875,0.1229701377629586,21321.2330224252,35194.32339848547,0.8002571621482667,3053.519589507505,0.1373953680990797,21085.83318074548,7.14015,599.8595516762547,53.94044865378064,1
61.37520625,60.46695,101.82534801903454,106.09769481566268,1.2013694402034991,-1.606361372673692,0.7822588637639241,240.9778498536508,2996.8716082588403,28819.25239300688,0.1778201444730893,31915.83225219524,0.108872561320602,27896.6226262785,0.7873020876778736,143.2974803526402,0.189114735829619,0.1256809611472072,27378.60667451896,245752.8734838864,0.7699496873854224,211.98127778119172,2948.5144513406667,0.476748046875,0.1096658345851314,26965.543686483867,374915.2335975747,0.7851283501820255,3524.2389396912367,0.1249379190572874,27423.411576304887,8.48146875,526.1019670814935,91.3118078546085,1
71.12841875,66.07254375,94.5323432088604,105.11267594184032,0.9762122204766664,-1.5350141852165131,0.7176758518361116,194.62309936350775,2202.3165664780763,21559.853120579915,0.1445526743289401,30385.508707567184,0.0852604414016456,22942.745179134712,0.7362259368914232,115.12428055412218,0.1483332374769755,0.0948922959975778,23765.88682584317,106331.45252649546,0.7135602880614005,325.0493024988938,2128.1606232096697,0.419326171875,0.0887865763291067,22158.038216595716,196778.1196814085,0.7340893877708169,2595.530249039476,0.0969080052415803,23564.434714994568,10.068675,475.722590981918,95.3365463788724,0
71.69325625,68.5123625,91.9322808960145,107.889248003073,0.9556637791336988,-1.5832928930051189,0.7763159641775119,329.0577710757443,1629.454710329509,27503.03223768671,0.1187707044888101,32175.819045096083,0.0717621562267712,26381.29830291604,0.8044165412124457,162.48821127744878,0.1221645973647251,0.081958757819004,27564.70890741753,71698.16956633686,0.7756475205454748,363.3560631229236,1567.9835548172755,0.4703125,0.0707788212038491,26393.589161553835,112306.49962624584,0.7986678045517613,1881.3650380828533,0.0800395359017377,27395.3906745091,8.6423875,573.898999142122,92.89519914506,1
47.3970375,43.23245625,81.32919751485989,88.92409302512922,1.6014823489986756,-1.7672662738213634,0.8388749435119264,202.4399129148593,3428.112861677552,39856.586744445,0.1778801326551541,22622.976566784662,0.1168961989993561,21346.17031313145,0.8430768410969293,98.73631951273671,0.1873320059758209,0.1307122252441394,20718.135184862345,26750.03738540113,0.8366864078988148,158.88536933231617,3505.068161464725,0.58884765625,0.117950849487097,21069.375129892705,29158.280954592192,0.843744359045824,3875.426587522021,0.1311855781086531,20773.299682411707,7.7593,608.4473535718315,70.25973579850627,1
73.09430625,66.76413125,101.6214341106176,104.7103762035204,0.9311774773576668,-1.9234905917099128,0.8262721300117432,128.36916139051488,2864.446870146936,42905.6897025445,0.1467546248479956,32327.983843029506,0.0909271595033366,29351.275430030066,0.8310407860447631,71.51655808516401,0.1576689145362519,0.10608187133127,28772.774907198032,46614.08466506052,0.820378954235658,127.6571159169024,2816.137056300757,0.64212890625,0.0899592225952741,29058.49705141816,55329.77393010311,0.8327654221110866,3303.3403681190707,0.1052389675629325,28950.049429696304,8.2706125,459.38523200246647,97.72635348502354,0
52.36685625,43.008125,81.24514983033,84.03194650836295,1.4466566301150665,-1.7131383997610985,0.8397365685600318,257.8264086813362,3031.048363398184,37473.24585317496,0.1580811604942822,24072.8130255448,0.1047920396690027,22056.501509170044,0.8385493670954534,204.4434519225833,0.1641398733726181,0.1132658003767681,21627.842625146448,32713.647791638858,0.8364549282860082,301.47987284351893,2994.6206736436047,0.54681640625,0.1026757457962248,22119.410290305743,35476.00853662893,0.8408438284855484,3310.4047037524124,0.114339999322671,21663.94712598241,6.98749375,562.9094654747453,72.35677947471869,0
85.90585625,73.74999375,101.996895072056,102.46113447607812,0.6757048759021818,-1.7083209678038538,0.8483657247460437,35.69728772566295,4648.988878811437,62797.356806599295,0.1637147858356379,27048.607292476463,0.1075753611501881,25228.350043088696,0.852339603342161,20.08053929395068,0.1716144016745976,0.1184329590029744,24881.28766449379,33958.29044443749,0.8431135693336893,40.10294406924136,4555.112473499005,0.89361328125,0.1050084980454863,25213.12154813715,37207.11582847026,0.8564733740364453,5125.790946152011,0.1194717421885807,24960.294983422547,8.289875,454.3998170173834,104.51856352786793,1
22.900375,19.85345625,62.27548522972341,62.839861701624834,2.863053019381306,-1.2669096635853652,0.7744498028937595,635.8064535106039,2994.2283436773832,19002.25128687825,0.2304865039133033,19752.865046915904,0.1389484361253442,18458.913307411523,0.7758744509510083,257.05166811091857,0.2450991306734022,0.161776695180527,17533.49699189299,23402.272394930675,0.775561414643579,458.9408765678862,3127.610874540135,0.337119140625,0.1417571504977612,18059.95946116816,26436.0058225428,0.7733632530574658,3705.761868611556,0.1611728273332934,17446.988884006114,6.6751875,583.1661889370007,43.66075960203448,0
6.92923125,5.9894125,35.57377882520123,35.24999894191265,5.84089306196333,-1.0098118404062957,0.6882889802217131,843.2433252427185,4144.382714979196,10107.726161581137,0.3351896977703902,9024.404039528432,0.1930207488081501,8666.035956571848,0.6907764214778884,456.3881941747573,0.345775814071252,0.2219414934337192,7967.872884036084,9223.153786407767,0.6898676984688843,1178.610856538597,4023.1570320761366,0.221640625,0.191209346863858,8803.903398160175,10832.22197744096,0.6844907988201901,4973.00583090379,0.2170606015815382,8106.181554126822,6.38988125,558.5441713925646,21.312553758884512,0
48.91185,47.90741875,87.62061034931163,96.0776500283086,1.5561885328402318,-1.8072714152449991,0.7861977109085088,170.38524467749698,4294.298242702819,34699.39022285648,0.2109153416151285,23473.404327696928,0.129010191430872,21147.02345094481,0.7955851439356425,71.68233877689624,0.2193965856684264,0.1444337249986401,20905.66012886037,35052.8420646436,0.7951569060559355,122.18247168882324,4385.235647464303,0.59501953125,0.1321741110900758,21106.30005972289,41992.49601181684,0.7964341973553889,5085.404149224329,0.145139410713645,20762.21408103314,8.63435,512.1094115529962,75.65175651893796,1
80.4408,76.48906875,107.81619595838792,112.15262137153891,0.7829656708875634,-1.7000561407749903,0.8166064442942556,368.1512862698176,1641.0883562668262,33378.43807956925,0.1044743704555023,40372.967114119056,0.0664526594674567,34701.60982310581,0.8228931322392061,173.2479276030896,0.1100114313748989,0.0740097634223728,34952.55540325933,119792.4476730827,0.7944699859327683,295.2151535970164,1566.2622632250466,0.497509765625,0.0643477431779516,33428.645536533026,185417.3050544705,0.8219434980920546,1825.011691750031,0.0729307043031839,34972.82872699114,7.555675,230.0486478003871,105.50404295970868,1
22.45638125,21.04528125,67.22166504520666,67.04155283000536,2.8933320035671155,-1.2799862335612913,0.7765240352740527,571.3874703423342,3787.576036606033,19887.578691673258,0.2606554764466295,20782.82787255677,0.1654775181100612,19445.338779244856,0.766880882454697,230.59920120612583,0.2731395646055925,0.1850697446293981,18566.96076676835,26259.123495648957,0.7725090152913182,361.3866583435008,3767.234770025253,0.344169921875,0.1614465516289658,19557.81685842265,29853.169423715342,0.7695427278045,4470.93812638464,0.184498079144646,18720.46251314769,7.8666,464.1019500137325,46.64222288783675,0
48.39018125,40.529625,88.52716442036309,83.57888427922076,1.5722280080064914,-1.3684079800519469,0.8085100329750781,496.78296146044624,1317.2567898632808,23214.21535259872,0.1246106707861756,35295.56384183768,0.0759369097280485,30874.562327075186,0.8180832648370142,338.7519147354071,0.1322681022398426,0.0882227138504043,30954.882958116577,56358.064518527695,0.7935432286186718,749.3905873889827,1219.3254295437569,0.352958984375,0.0723242522776378,30278.930650824765,76520.74943972554,0.8160641051103523,1504.3219577907498,0.0854745531643753,31113.285120037293,6.82516875,226.07324624329837,73.03916892802286,0
89.985675,63.735125,85.81386379548469,84.31311399322395,0.573728102752514,-2.039668649853556,0.8203855226536463,118.65699954898932,2900.65704054996,46069.8362284574,0.1189419266026118,25106.647569325807,0.0733311902293425,21734.96200179993,0.8380849813096032,50.786334610472544,0.1247679807714338,0.0836307861461673,22086.48689908205,39365.67846743296,0.8278676499069038,95.80699839659376,2934.098535375992,0.724775390625,0.0742178979707287,22011.97114910449,45406.08038589542,0.8381307207254922,3213.5581913096885,0.0821164587123543,22182.74946229677,9.1552125,612.199630314233,97.14949709003756,0
36.90705625,30.25328125,78.54787971184335,73.21084980969965,2.0122822107273155,-1.401261511745948,0.8012895743737466,393.0436431702872,2552.25008620265,24380.663021526037,0.186893782435054,26321.32670804394,0.115313252236573,23975.5588092066,0.7963216444126896,260.4470323065364,0.1959944958467138,0.1291655920321419,23385.61314217262,36668.48401108189,0.7909328140425798,454.4951126764158,2417.913508409259,0.382646484375,0.1112592724054738,23740.510344263825,45124.106245055256,0.7981162166995615,2951.1360033766355,0.1306333914304414,23377.42249460125,7.83445625,448.24572098475966,61.45353265353741,0
23.84175625,21.802275,66.41779199823567,67.26610321941041,2.781095687226794,-1.3750923408289026,0.761228330623821,425.5371806342579,4453.268515757033,21679.319763395964,0.264628591488257,18861.295133711104,0.1611620341973592,17808.913659810027,0.7542668978807505,168.7433047577235,0.276689824981327,0.1802835921308092,16848.41616159623,21833.149686900662,0.756262793930445,273.0081749335473,4397.450925322233,0.38943359375,0.1575440071300511,17730.523416752323,24566.17731581323,0.7599070894258576,5345.226844059121,0.1831500654078495,16929.759246617756,7.40295,562.7973094645411,46.850220082059366,0
46.31809375,38.2160625,76.58623414625401,80.78078889498478,1.6467372749906213,-1.580291692582993,0.7649085138359338,193.99650930851064,3120.761968085106,26159.923994348403,0.1930748593446352,22687.71141539229,0.1115538599110019,19666.89634793923,0.7729647535759534,139.71723362165935,0.2034787554052461,0.1291603001811338,19363.693670231165,36971.380726116135,0.7601543601747176,394.1300349417994,2992.2546035284786,0.455556640625,0.1093102878199022,19479.56923265811,48490.27994169221,0.7818898995934479,3718.50448881147,0.1283834516473914,19880.9679357924,8.62021875,433.6398072988847,68.07177429505892,1
49.47335,49.14003125,94.63409603911268,94.45011023021108,1.4179291679319432,-1.5748226941157266,0.8019937549597302,275.4092392571295,3090.3046468257053,30947.257751185018,0.1728944566336559,29937.693429947936,0.1150995396910574,26977.047000197937,0.8007233839765693,118.31104813751443,0.1822094657653847,0.1277841481264398,26925.023587650707,46653.2755136284,0.8001352892461812,199.6170915019684,3040.6516085417743,0.49115234375,0.1153514106125209,26497.776175501032,61652.85493299399,0.8024906848493277,3424.371249023909,0.1299705710029002,26950.300711187258,8.9364625,466.1304619225968,80.62535196988009,1
55.00891875,46.191475,83.93478244684768,87.55894243208044,1.3760182774658607,-1.7651686374303814,0.8093782254787667,156.189763399324,3306.984720976754,35536.09757191143,0.1672212810217674,24910.678933572464,0.1007194104216173,22635.03820443637,0.813490765964498,85.14968121628249,0.1777544964680329,0.1169700685595303,22049.947550282053,33916.443305541936,0.8059310057315673,236.4270736702081,3218.327218945268,0.557939453125,0.0993028411574078,22599.34695024864,38579.25382878546,0.8179056690002156,3812.411542838563,0.1161752043996752,22309.71278211432,8.1034375,453.1972351711944,76.77105652790765,0
87.3015,84.63858125,111.30897770368873,114.99905030145749,0.6307540448055529,-1.964727560509605,0.8220961185759806,125.33804612353693,2753.7528392629506,43686.63422760459,0.1293873804418758,37818.15161084714,0.0831517734069952,33338.89482146786,0.8297719885675515,70.40760981787646,0.1350211085899884,0.0921631368263126,33563.277230422165,62400.52329887257,0.8082384054589675,102.25757530256163,2673.268896963873,0.65037109375,0.0807334664498963,32522.87544253303,88769.88405057209,0.8291045969550281,3019.788662000028,0.0909163649820319,33564.50365142134,8.959325,545.3864798983761,113.18974902975398,1
88.040075,86.53418125,115.616568725433,118.0482364613811,0.6388966068226322,-1.7946394359819018,0.8219520291724368,151.91842381611187,2451.2737986098377,37984.70906605771,0.1170478977514545,41108.60560398713,0.0790636511432494,35578.528902285696,0.8315007358402826,110.84537547160876,0.120404838895426,0.08637192039125,35956.65679253613,128656.83143637424,0.8228355198768588,287.2337701920146,2411.840665108876,0.57673828125,0.079090453578598,35345.52603021658,183715.90919096483,0.833483818821937,2674.513044026545,0.0861510757300192,36075.77261626343,8.2312,483.0127377774774,115.4371647020658,1
52.28881875,44.6321125,84.87912106864735,87.44166195977374,1.4544384781918314,-1.830179101687918,0.8110585113243072,192.6750766252621,3966.1778351346993,38150.269269236975,0.1937725401182098,23227.4040651718,0.1209267245558889,21338.01945853771,0.8168631464250511,121.0705832113226,0.2041430590409602,0.1353156217602528,20868.82595182482,30178.288829917037,0.8116244874196938,176.75305418560424,3984.604003481288,0.60591796875,0.1201606373990649,21241.21435088221,33638.94874770332,0.8160605818308434,4543.315148361822,0.1357338622061691,20942.331884186133,8.0576125,551.3619598316624,75.12693034603427,0
71.7949375,54.0953,87.55672740998315,85.91839001581674,0.9647013150600372,-2.094390459382747,0.812777274497848,78.0130621185207,3848.728660531834,46243.84999933221,0.1673335751764467,22601.670214897225,0.1031564269086949,20194.880194106918,0.8278616233983583,57.23166551572604,0.1744373427593583,0.1149425894955459,20212.48168744059,31959.984581580764,0.8197597044320388,92.38223815213064,3839.6110447364927,0.73564453125,0.1015603378490619,20450.419554096407,36947.50333200584,0.8299777786806338,4355.023289044873,0.114875397245542,20329.366265550507,8.56560625,633.8660460305147,88.07583741390633,1
17.44138125,15.92591875,59.43993150441881,58.07328564596978,3.3990723022970584,-1.1206843442876706,0.766086185862824,864.0562967201975,3008.359776816052,15275.25244107443,0.2607421822080269,20229.446403662507,0.1606820773820631,19051.505686550165,0.7578983343173719,510.5789279112754,0.2714867352102213,0.1793623445004775,18028.035723575274,25887.54558897664,0.7574682654828021,1018.062456677976,2937.277042063405,0.267685546875,0.1557779454594428,18650.36619762896,31160.297873116637,0.7653619185995654,3567.73546627644,0.1824924439384344,18107.349729207257,5.891675,414.7238743851683,37.728023418712105,0
47.874525,46.7456625,94.7583125076533,96.0974492374074,1.5920543701721297,-1.520689079137196,0.8052917144002251,312.6640897441284,3232.940758791648,28865.292046552662,0.1949843103862604,28285.749170202933,0.1304345275988387,25393.93015980121,0.803434063184085,150.37960575893388,0.2014669509737474,0.1416746024497051,24989.33960609685,153706.61125213184,0.8068065254813537,305.9032218091698,3354.317719950434,0.4728515625,0.1325073099583211,25139.84215816443,171795.10109458902,0.8036783000327204,3697.665785110918,0.1428629963664617,24869.707963699173,6.65880625,450.489678135405,76.32244757885866,0
31.7381,28.29318125,56.42245871488386,67.96152551999292,2.0315952448914456,-1.3949929679125337,0.8085933475093985,498.8628148148149,2260.2828641975307,24794.00385185185,0.1766923439945441,16403.60140740741,0.1062750034226012,15120.10368750983,0.8122317103191831,264.9236048317915,0.1868454845074479,0.1231240850811802,14818.377707132357,21209.599267348312,0.8040858929971918,483.0598538684816,2226.1848163347013,0.3918039215686275,0.1048286224106504,15054.274819494398,26094.91977780002,0.8140354303636452,2693.3370661730683,0.1232840724933452,14763.714498039802,7.33110625,456.477017581021,48.96795286163291,0
33.391325,30.72796875,78.65831933319954,78.33977720640404,2.1759860026048545,-1.7050989427643228,0.8030468031246248,194.2583202633529,5774.549645817893,34957.94010789197,0.2501589316894486,18884.03381534272,0.1665213480371482,18085.52911676644,0.8019617422738201,101.43338965642911,0.2594836370713231,0.1808442313796233,17475.385429446807,23315.25631978266,0.8043579618052018,133.54391552709018,5706.831538861001,0.56416015625,0.163990412985532,18185.07504446909,25190.498649818244,0.8002603115221728,6403.392734250926,0.1818517253666413,17507.959941214016,6.47564375,420.5349482143867,57.7546289767823,0
62.0973375,60.82003125,97.11818372860024,105.48171283449572,1.1850134660996317,-1.7905336820612472,0.7866695255895052,149.1612947968861,3139.663279990291,33266.45940322832,0.1713933824822657,30057.97274476828,0.1041865538929648,26242.588899918577,0.8030784827141912,74.55076991038747,0.181693041925805,0.120678451715612,26293.9995665346,51267.98479111448,0.7918448343613376,128.1178266178266,3279.0682064848734,0.575859375,0.1066641212232611,26213.512153698168,67065.81108397775,0.79664957431784,3793.469801010085,0.1205869448265233,26135.70767256064,8.66345,604.181158167675,89.57369216150693,1
58.41204375,55.2438625,102.23210660964996,100.78139817734764,1.2823125112888685,-1.734770870057473,0.7768546763295224,116.65362425259625,4283.2355327109335,32157.01035001224,0.2011760478271405,29075.67507605161,0.1260566423329127,25626.31589514797,0.7819587784204801,65.79401314188367,0.2131229244357615,0.1455489537565234,25308.67281700734,81922.3501419648,0.7804119049544347,100.79959061182716,4338.574132218502,0.562958984375,0.1277229089388664,25489.556033192155,111591.29722275228,0.7777816635526822,5013.717644947047,0.145072407810171,25149.97534723116,8.72996875,602.4324208419695,89.19388311816289,1
53.3175125,49.52424375,91.43300052670996,95.1311522963986,1.4193158263819996,-2.00714566073318,0.8063915163886423,54.37509905050533,5559.0021686847485,43782.08831829619,0.2179224767741217,23329.3298903146,0.136616368591339,22010.733104403214,0.805972167675928,34.316254230118446,0.2295058324828529,0.1523633920153548,21347.539092933595,27534.401173857867,0.7982696536155361,66.8914878121921,5294.091005155007,0.683876953125,0.1303070023766318,22097.794753926235,31652.20640020563,0.80514350301321,6359.35432371918,0.1506318833932778,21351.915085811957,7.9096125,248.68340047515747,79.3647249441599,1
54.45928125,48.55736875,87.19585060665068,92.6092099703184,1.3859884593636185,-1.5608923906474543,0.8255084629468321,406.7377921969886,2032.569628150736,30728.842941519008,0.1382475493850058,30661.112407453624,0.08589275012735,27472.94001834377,0.8364835011678139,212.72302588965,0.1460290014919115,0.098049025803071,27377.121700240696,44942.88594029089,0.8286296299821347,402.2786069651741,1980.697269952757,0.46716796875,0.0840854114168187,27647.137625806627,52538.83686608972,0.8374124110540679,2279.1725434607133,0.0980543339035447,27423.79327896164,7.61173125,486.2590460141366,77.75959613859165,1
66.44718125,58.12359375,90.63500196045176,96.78753887166964,1.0768768467944363,-2.0043181903912752,0.8474773992994096,69.64654454621149,4613.737571631484,55292.276534260665,0.1764979028607369,23007.917948278395,0.1154435839830723,21741.577633621902,0.8502786699532312,35.35033945095437,0.1842674431204683,0.1268420912871547,21342.007533989647,27359.630596793875,0.8387356178221506,93.50102958163828,4431.547084526142,0.7777734375,0.1119521974010328,21742.57782065376,30412.03241926573,0.8487190112607693,4998.446136988911,0.1247931201712713,21383.098086551803,7.44983125,540.5327809950543,86.5152046002043,0
4.3662625,4.147425,29.42827222823357,30.054203589005237,7.320169389203662,-0.7231907267050804,0.7173490096531195,2254.067731824784,2116.732742145096,6248.015060010703,0.3058203523858389,10719.389649109396,0.1989181828613765,10439.987752787638,0.6980602209943465,1423.7871359731826,0.3140239912417638,0.2158916863214684,9766.331616251307,10640.44486346812,0.7226020357626531,2633.234761433681,2124.6669964234075,0.128330078125,0.1955805869174137,10520.917747737769,11734.345787991782,0.6952035893101333,2502.3036579372324,0.2138864901564519,9830.380176338113,6.0765625,619.659475218659,17.021391003042186,0
42.82608125,41.16353125,81.9022734926927,89.81279252578815,1.761594603868195,-1.7048078257420232,0.7783142826301486,116.52756576442648,4146.056690657916,31129.676952083977,0.2155354530448522,22611.565909461737,0.1294018053633136,20692.18235259133,0.7850562022346971,74.21189459290646,0.2279350350138134,0.1494622243372637,20181.248492362603,30345.384067390318,0.781266909681274,172.49445603249532,4139.272624144619,0.53373046875,0.1321584256642812,20344.08095793837,37910.08745928935,0.7849107550403707,4947.643143869118,0.1485944820940361,20256.054727954463,8.8397,603.9642470640106,68.90602989444085,1
