mean_l,mean_a,mean_b,std_l,std_a,std_b,skew_l,skew_b,GLN_deg0,HGL_deg0,SRLGLE_deg0,SRHGLE_deg0,LRHGLE_deg0,SRE_deg45,RLN_deg45,LGLRE_deg45,HGL_deg45,SRLGLE_deg45,LRE_deg90,GLN_deg90,RLN_deg90,LGLRE_deg90,SRHGLE_deg90,LRHGLE_deg90,LRE_deg135,coarseness_tamura,directionality_tamura,label
23.827173272849578,4.275248866894804,-2.6334716998560785,39.80067120801776,7.748890690334974,5.113636746213809,1.0951421941725916,-1.9525684733699296,3143.276567322309,24055.109493758348,0.1268663651577537,21545.372158498416,49477.7321387443,0.7942375733394045,27531.56137650957,0.2226932468411957,23267.359431441702,0.1442228333535029,31.67152244841689,3133.540508248702,25083.531960847387,0.2115995373030772,21748.058782085936,51914.403106474885,19.914372305459512,7.634566666666666,497.0864510674276,1
11.258506814421503,2.331786441616085,-1.0012137146581617,29.078001040712063,6.316682784022474,2.7544207135430314,2.2300923769891696,-2.868605953006438,1694.4192480692525,21634.29792922006,0.1249513037339453,20145.632784526835,29828.846049393196,0.7906496454397276,14753.530946047878,0.2134174673859992,20743.31537575926,0.1415065812115522,388.57010076441975,1621.491660875608,13366.962560806116,0.2015184556543644,20060.06035742199,32341.77362751911,153.0319506726457,8.0152,561.0135612112205,1
26.732362196796227,1.6350970371576887,-0.6975734045771055,42.91581490466196,4.136855357434071,2.7483492767082534,0.9938256988275436,-3.312145459664503,1621.0574475984745,34068.43838390657,0.1033764053845006,29596.224015729316,398074.0480980187,0.791317397634167,18645.450710409936,0.175839858295657,32992.771257409906,0.1181645970413307,156.84519324682572,1588.7944049113994,16104.892911957584,0.1663089485700126,28640.94077189297,532234.86120413,107.81369603036534,7.8008444444444445,512.428795250268,1
45.12697549975193,14.106136853215766,-4.528964742581407,41.90212722136165,13.59011072708525,4.695596645715904,-0.1342072597146826,-0.3100256713977199,1289.915502921372,32574.40155107816,0.0613113339699911,23262.21549844639,199849.6621164881,0.7338807128285507,21695.65248357304,0.1079628390218383,32815.63499977025,0.0683741273402799,60.96856570601981,1242.502726160009,15637.80711027039,0.1116103357377131,22284.8714060039,242280.8419383554,26.069767441860463,10.0956,473.5021097046413,0
21.779051437237698,6.002891164956862,-3.039056416452404,37.61322905206215,11.174881987701392,5.666648621511291,1.166246692471475,-1.518676828287031,781.1571276821754,32626.972891438283,0.0684139530174747,26324.29334733049,107979.9507966858,0.7875605828115624,15160.363216724529,0.1190995011400912,32513.55716629153,0.0793529921990688,473.2764075067024,732.2566577301162,11714.63074173369,0.1176031163044769,25699.54298199814,134333.72520107238,267.95680597711885,8.891966666666667,563.9644641865631,1
16.908266541262932,2.8319183219694697,-1.0031824367381723,34.90612980574545,5.780563394895408,2.418877790154315,1.6114526431654566,-2.5252558693862777,2594.992800575954,21705.80449564035,0.134940840440246,20566.27395231662,27050.558062021704,0.8364237786318541,25902.516772715702,0.2099992921558646,20959.868719776023,0.147599817267878,88.58340866790748,2642.308375432066,24433.83339537357,0.203948517125853,20369.478491615868,27394.063201276254,63.09192739492376,7.307288888888888,597.1419966338915,1
21.094577823270924,1.7768305264747155,0.0461328779839252,38.950512859417096,3.748264938040697,0.895054437068524,1.3246160208231694,-0.987588485280512,2644.194556958674,27118.052841977074,0.1305191312205328,25060.753585084844,37712.42887776984,0.8099276476698228,24205.497994414825,0.2088183152288703,26227.279055597868,0.1447654330475979,96.55832840316248,2560.322917226913,22652.761308019148,0.1954394435742838,25196.951766210557,39201.13553487872,48.462286002014096,7.131733333333333,449.2401634904221,0
21.714218875079897,5.449174845413372,1.5125129864497353,36.43738447959094,8.710178736538607,2.801130222024236,1.1020692872302145,1.7696970074712202,1758.699490570128,24631.59587036636,0.0931379363108274,22444.78644402684,36574.8251951008,0.8453568565643114,25794.72709928652,0.1491925757838626,24103.22047408724,0.1042941564391391,163.67910199556542,1698.1853658536586,23601.618181818183,0.1405358641910392,22437.998449118582,38473.791823725056,67.85652378217512,7.359433333333333,472.0942279519484,0
32.321049048061475,4.728451662821932,1.7099498046540706,42.40664585957863,6.309371081041092,2.334570139798881,0.5709251371884511,1.1649782903517605,2198.640673400673,28879.537335257337,0.0956561615778072,27022.78655899534,37991.7255988456,0.8712601278086218,38810.14604906655,0.1530714419899364,28210.09425453736,0.1081437358019186,40.33433406113537,2170.0258499688084,35547.79101684342,0.145099689483508,26818.81935368674,39428.162156893326,31.810485667607303,8.196177777777777,462.90148465852855,1
7.94266890539489,0.638928782691495,0.2060736989509513,25.864058276166823,2.331869010899779,0.8476556479133323,2.9908975274479093,5.062580421217871,2262.623166790952,19236.204673129505,0.1571985774372044,18023.616232141503,25937.436887894604,0.7448890464353849,11335.385217549609,0.2781996561626522,17909.269388312397,0.1811230156451518,303.27272727272725,2236.3770361145703,10380.289066002491,0.2629683703987585,18128.27054403319,25775.25603985056,172.5703713855009,7.929522222222222,579.8575203466863,0
6.486275629924364,1.8255574086469084,0.8671649147268448,21.572222004311417,5.640270845180195,3.0976766219647924,3.128862404195423,4.229989572735881,3402.296641589576,9674.887801015082,0.1709053120306927,9193.49173461999,11879.021741477987,0.7663539868732542,16248.09573287602,0.2926486246729178,9180.804398264903,0.1912951598418321,298.1446870451237,3333.4291120815137,14868.757860262009,0.2845871559895112,9323.454740005804,12163.6057860262,134.69068464660697,7.578122222222222,474.6421489093204,0
17.15598838497007,3.0335062298352664,-1.5908996511012157,35.342018316019306,6.853959835311637,3.80982312813007,1.600843994154975,-2.88637810173668,1758.3488931665063,25112.92963701361,0.115275031659801,22067.091880955013,53007.90048810669,0.797702210934594,18839.13917770123,0.1989171445666486,24302.08226147963,0.1337029373706066,175.60106922920755,1808.1535494349328,17340.026798402923,0.1892747709695185,22034.540018796062,52173.13409352372,104.01089180596216,8.6403,522.5465070797153,1
26.70346659495857,2.0835032312484603,-0.7441945099640687,42.64827196770421,4.565858968498797,2.130531758503211,0.9827455490368052,-2.5703610812211126,1260.6226195767376,37076.14964614175,0.0867312437936199,31896.970678759222,169887.2435296933,0.8012158088881715,18711.2937211094,0.145146234485404,36508.57729840781,0.0963113416285666,207.25530998851892,1200.9250143513202,15673.199339839266,0.1378467223292919,30918.543667671864,200861.11351894372,138.61925840390043,7.225244444444445,226.50252130064337,1
10.708374128688837,0.3753244440394801,0.194789051834621,30.07880796095665,1.3864544009624358,0.6588979374764717,2.4794480604448244,3.172384171320384,2331.6866528323544,23380.738443198374,0.1582582952380478,21705.87311290007,33823.0888339441,0.7673027638778663,13188.713560732112,0.2604076370789548,22314.12628951747,0.1752890405313737,266.3836559524342,2268.0530645089184,12398.102060887835,0.2458802808869229,21819.432012107955,35516.17555545621,189.7284441682204,7.571855555555556,449.0310932798395,0
13.38922009206152,1.5563930069064391,2.231231993031276,31.67000163580646,4.237983851613298,5.582913275471674,1.9658197230952117,2.3125840488541147,1160.0957592987445,26688.791139540397,0.1075714396751438,23416.549408993906,46552.66695095949,0.7963773954379393,13400.657823641435,0.1834852166413039,26236.2796403738,0.1217159246624197,479.87944193281805,1120.4417383695493,11643.746487774051,0.1759652852597359,23234.69439976008,50697.29444363424,311.918347487615,7.4047,236.24065420560748,0
28.211278942525304,9.712550811747304,4.499984907296079,37.22788128649123,12.65277827395907,6.430314008972889,0.5813179604867039,1.1710736687032357,1654.5769616598566,24409.99483741528,0.0726905752082561,21116.075110652742,47030.54745418512,0.8399372638615861,29243.913146072515,0.1268654826367118,24133.141466624314,0.0833392721308589,75.89428701028959,1694.8942870102896,26820.08654236398,0.1210042995424703,21516.80121631613,42906.87432855062,66.93591797500801,9.928333333333333,609.516633026837,0
21.55622223329738,3.88360058066943,3.4175983882702203,37.0129064074089,6.758737324869975,6.160618412533439,1.1555082957448053,1.496509418787817,1591.4199238615558,26782.584086483974,0.091141205554876,24338.33950235104,39567.28307808549,0.8325786625951314,23235.093289551234,0.1545125226863193,26141.83646263085,0.1027120929064889,171.17489946581838,1522.8818198187384,20961.946401776604,0.1458635632246163,24110.18709507719,43601.79917171838,90.99030649408864,7.5598777777777775,467.77457698224026,0
8.39471359923758,0.6867990167747589,0.1681527685813391,26.42259399118129,2.48024830393326,0.7405107075154335,2.8796789081172185,4.792293324465797,3046.05101831742,17029.87325328853,0.1692537446663561,16179.31365760114,21008.55870179896,0.7404992596812848,13592.886013855084,0.294930709161532,15738.648155776073,0.191463755251806,175.1544006842341,3097.705086954751,12573.40589744634,0.2805146788239558,16035.768673385252,21084.52270598297,112.35780571770692,7.164355555555556,583.9165424739194,0
9.151177482940874,2.739423078842637,0.3774230693094653,25.64678637786289,7.720369767526411,1.5357830878773189,2.50613084146495,4.764221328956126,2255.587667902268,15499.906253736695,0.1368290879298531,14527.1245240649,20496.449838574677,0.7797506104571591,15213.079710415344,0.2454055191703853,14645.884427361272,0.1596461062739888,379.521585866545,2126.303860987849,13154.099489901711,0.2316078266212345,14452.211209942634,23023.460125243644,153.02344692400482,7.851166666666667,509.9735149451381,1
13.354252526294257,1.02050095816566,0.145075632338369,31.04452049725624,2.858350661636434,1.6680855041117368,1.9296666295505776,1.2794452770679112,2660.6820694970343,19794.118553764703,0.1452572820119614,18476.26065645609,26645.115035351675,0.7850765266844246,18211.76526578756,0.2420272661504078,19190.621478038134,0.1639295814047732,136.10999763808752,2580.38610520633,17279.182744542297,0.227596781214292,18815.232947707344,27112.406788811284,86.33567706698474,8.179844444444445,487.2533754857407,1
20.558403142155985,4.354025517990988,0.920380634693052,36.532578305997696,7.446940831292232,2.344308202512965,1.2321458412031698,1.5203611414440874,1885.9451100103677,25617.71763045732,0.0979447242823635,23256.302072000588,38269.53643013478,0.8197815113926682,23001.96222533125,0.1685088227327918,24741.885331797108,0.1135232663074389,174.69387161513626,1866.233821005788,21359.37997731305,0.1587520178451772,23144.66663139907,39319.36991361508,69.58234156703614,8.8505,438.6065773447015,0
24.1324621080575,2.012553997589124,-0.2739323475651722,40.68895471314506,3.533215992449578,1.138727421248846,1.106380603178132,-1.610983828478511,1945.152942183177,31372.84591688297,0.1079944256869106,28024.948105230527,53907.36136227502,0.8123888300268715,22918.0134340437,0.1788776000257017,30808.559805772864,0.120481578941073,111.38351738721803,1885.5620888157891,20095.64579417293,0.1710540248946218,27547.97409961296,61008.450892857145,61.97991059406474,8.911122222222222,542.4791995787256,1
42.52679185769748,1.6755029206916925,-0.8544585572638399,48.12260446234954,3.008461169550692,1.7830259236131762,0.2547510430443128,-1.9951053488484296,1472.7113621829037,44638.38723086762,0.065743049491835,38164.43000748236,248483.6268119804,0.8285239429383657,25527.5697903511,0.0989823823494189,44491.30790603688,0.0698631404177278,154.34055155549518,1430.766879500068,23171.07678304578,0.0965592051960259,37665.379997756,247805.12275506047,98.4245278267439,8.588133333333333,483.3676086709795,1
17.40084674072354,2.904789187814919,0.6192129067224602,34.94107946379361,5.952312840223769,1.5290409705101573,1.538462586855627,2.658858623327258,2169.730655988694,23420.423360028264,0.1221724979867425,21724.013410783773,32008.94803321164,0.8171546891955715,22337.23404016605,0.2030136983843335,22674.62030180635,0.1361584010130908,154.3733722697339,2106.3378825352365,20875.404422062635,0.1898813881909498,21691.154708693637,33256.55838970172,88.52943992340833,5.878333333333333,535.4695843491705,0
18.45881088178148,4.261266785176535,2.145635275902526,34.56983003230368,7.592612748730394,4.143271993098142,1.3659498392769942,1.773813879892179,2362.4805849443305,20358.160915083365,0.1180687133869682,17960.353353249495,35481.48833988811,0.7983203211994649,23178.195017976373,0.2035731100728706,19754.76194144838,0.1325648683717737,96.71349600759396,2296.467865319113,20688.2660115026,0.1921202242845322,18238.843897608414,36661.41643866213,54.595640397265576,8.12401111111111,608.4980917458654,1
7.447479916359809,0.4069806556528115,0.4575382952532991,25.09791677174276,1.781770064495796,1.7009221527390128,3.119192332421704,4.29388205947453,1951.8748631486756,20093.46458287716,0.1581388822102014,19051.409225589072,25375.108878913947,0.7550786428539542,10366.667622069812,0.2725779209046277,18907.04058757293,0.1767958443013552,644.3804653253906,1864.1426323479825,9501.098122962796,0.2578978668217336,18930.3665862975,27271.89148027425,307.9963632690171,6.2941666666666665,249.72213740458017,0
24.41351545868605,0.8085234110558761,-0.1637366119296955,42.03452476049602,1.9253887062272816,1.168787003993792,1.1535843343090442,-1.2470679669201736,2200.5185707569344,29898.9172856919,0.1276331551986128,26318.115942943583,303757.66368907696,0.7938199511311951,19903.859415190847,0.2004811620888203,29411.47328740798,0.1417911614008903,135.50182476155427,2321.735302235716,19343.78713159751,0.1954292303194894,25852.839446807917,237465.900634833,76.71671894696725,7.624422222222222,431.6087786259542,0
10.21315256468776,4.623807981165641,-1.3752661817411012,24.385850003891125,10.791657903521704,3.5382354260434865,2.0048877034417933,-2.41696349642304,1404.680462229831,14386.140851701262,0.1062728889638728,12895.604785665591,23317.126942007275,0.7949240280964679,15039.05308899288,0.1913732144459767,13862.9271697668,0.1237852160663737,275.4286925555367,1442.3914702391046,13762.69594709174,0.1826734854793835,12765.472031617695,23756.057105307784,157.57023167997482,7.1792444444444445,484.26781485468246,0
16.335663493346626,1.0002533498728592,0.5777626173820444,35.182121924968186,2.10448926357692,1.476722098330929,1.724219857299006,3.6980721051404095,3453.066056807844,20694.95476599616,0.1571397767548987,19874.483941816765,26431.44478419084,0.820810001986562,25902.01540489734,0.2427945980180839,20035.01086399258,0.1715106778142162,62.68139393324541,3417.2509891447703,24889.556508065336,0.2320052037946992,20003.47364511931,25266.62856345744,37.760825547071306,6.704288888888889,421.85065339141255,0
25.36101423621689,3.570956397317115,-1.9748884209949995,41.07969992082511,6.338025585075365,3.624462578274865,1.018941373974526,-1.7225569439655648,1994.413960905067,29758.75712753966,0.1055654832368871,26010.84638213869,72572.42377587772,0.8074860521934035,24451.89793065575,0.1821712122735901,28947.324879558677,0.1216032056491832,87.96648104519168,2088.1847290640394,22034.403994431355,0.174278312458159,26114.08562920711,71467.12192118226,51.42085877188556,8.748822222222222,596.1406529368917,1
20.541534256908918,0.8518530575397094,1.0508115214619085,38.93203824698214,2.3947545756329154,2.684668396777277,1.3895820942156991,2.960507681231933,2610.007461012005,27211.15808369797,0.1280721518253582,24934.704535230263,46206.02288791653,0.7958556176388843,22484.839717396462,0.2149385852693963,26239.50997811932,0.1452159486989791,70.04577620521893,2675.079168509509,21790.992481203008,0.205440777537494,24924.62204837334,44456.42984298983,41.75531661955459,7.797766666666667,527.3818102886912,1
22.810311369050204,2.6295421140611186,-0.2402496407669189,39.4255652408098,4.689664298114798,1.426569284094374,1.1729728739007637,-2.6526074545849623,3268.984823824396,24569.127303919413,0.1333071161495646,23214.492816349783,31010.22795055646,0.8176228104301176,29893.36776304749,0.220762352951845,23736.12430776976,0.1487517119587201,34.1380960982659,3108.596595014451,26972.20348627168,0.2048075466857821,23315.18890549155,33035.416591401736,20.184228187919462,7.922522222222222,248.4785193935814,1
22.711791745463,5.440691144300768,0.4493377017612903,37.62464035658283,9.66043633593911,1.745090139647996,1.0759953575547985,0.9040796629579286,1035.06752692345,30742.92584327803,0.0710542510227072,27493.012460895763,50876.12008020439,0.8425658747815614,21856.56148356865,0.1226201630337171,30120.70739027901,0.0814899560196233,248.02913380694775,1018.1112559473376,20062.632405657303,0.1139581397418305,27527.38383526889,52442.70556605618,175.0281227957187,7.535388888888889,485.584371635133,1
26.315419854858423,5.460997084480338,-0.0686509546065717,39.58644193359001,7.810555217300563,1.7160787302390763,0.8674107089771185,-1.0002864365741364,3080.587550966969,22734.471009613582,0.1185203816709931,21487.204510653843,28384.41265477125,0.855446203722829,38107.64049729064,0.1885079533486982,22234.99724532884,0.1294010349896426,33.82790626318414,2961.4252291642697,34630.65815211138,0.178952470542916,21438.383260603096,30108.69679361792,22.630910579459652,8.236244444444445,457.9882654218937,0
7.898737855677568,2.079521256729254,-0.1357095356860778,21.562178199970436,5.244851461225411,0.8635634006359991,2.4561079766998906,-2.8348532147942973,3208.275188256601,8742.870778127284,0.1599266602125813,8384.660475584462,10386.958059288914,0.7803599205044364,19184.742281163966,0.2623040837220597,8267.715550161332,0.1770476709258238,137.70307897429538,3376.3315556106786,18472.26334067161,0.2480417637425354,8303.219833423962,9952.54488232923,87.96076110437073,8.0223,460.7504718761797,0
20.762383801119263,3.440434697287139,-1.727798234417777,37.95748670216469,6.891976003539491,3.718600052570453,1.304640629705367,-2.138536228050578,1871.817241678978,27250.385562411288,0.1077719193781246,24661.0260949178,44482.963674285216,0.8118240692375948,22773.922793120288,0.1880675274733677,26337.55450056969,0.1254919731059898,137.53897122929382,1910.124614937518,20834.64876489393,0.1793523338946136,24208.4123573708,47623.62525428655,69.148769272383,9.342711111111113,497.3053590106442,1
28.21339342906956,1.7084720253138548,1.1331251177818438,42.90106595785803,3.2238339275363344,2.421281887890108,0.8772515386544373,2.327097809989731,1888.430630100728,33838.29919368674,0.1008810977936058,31405.84524307762,46173.95500330858,0.8417629278607387,28203.763202806484,0.1608043616882838,33186.74454821276,0.1103736664598536,86.88725402846015,1750.6687625690502,25412.363745131483,0.1500457155861222,31495.152262896707,51465.92322378637,46.69750165609918,8.217922222222223,238.02484800422943,1
33.330577167018184,2.687304475295936,-0.7204566991640864,44.825503460187,4.039766197173316,1.6708643207321927,0.6157546884118149,-1.411479730094514,1855.3799739977408,35341.814574053155,0.0893740160106953,33086.09395886763,47263.9393209574,0.8702983891258266,34855.32975324167,0.1400452374897935,34679.15961986435,0.0993028484314466,62.48545477914399,1881.8995330105824,32741.116190394583,0.1344268113650876,32682.7017006952,49767.90859431901,47.38905158819554,7.8414,457.9459035159444,1
38.41442712293379,1.1890944169415902,1.5563755873888356,47.14604262745401,1.774675131463637,2.114423393211822,0.4158864927486388,0.9485165055166168,1614.7145278621372,44986.76004661346,0.0654523544016338,32397.59695958191,213329.8299668056,0.7360076055472705,16260.93584439642,0.0985662533532558,45246.96977462179,0.0701986272945037,168.04500124214786,1607.6419420094403,12926.300422330269,0.0930429554072739,33011.3250267852,210945.56003123117,79.21578897548355,9.033144444444444,471.7433348395844,0
22.501697411846013,3.8613496766255744,1.3315477811751677,38.03831466724328,6.493753221943832,2.424213323092783,1.1192934733776567,1.8266502470175447,2160.156437183975,25391.80684558537,0.1081723778090487,23048.90644964068,39814.3512770647,0.8230016316800355,25919.182906779868,0.1773625785831521,24858.34652663608,0.1173705374634473,102.23652246910989,2081.57892389622,23733.73417455862,0.168228556682684,23432.35628043766,40671.66108764658,45.25361191375861,7.0832,533.2991489820101,1
29.317400630666366,10.168418346050643,-4.1130174816253,40.00934937435206,14.17790625610828,5.797554577516592,0.6428602668776802,-0.8164374392718556,469.3395058544385,35537.50301748594,0.0401253831152327,22768.4220804664,308420.11043482745,0.7131847320977636,11283.559516364394,0.0637851589505086,36343.7723994163,0.040780778581432,507.6259021854338,477.9842022914248,7875.99894008984,0.0666220529490018,22956.91671272556,276419.63221117447,237.15652470768967,8.483311111111112,499.4775383017398,0
11.316935196465876,2.851107832158635,0.971608270797029,28.027196243671227,7.047861684183116,2.5194426207144494,2.1101162179004733,2.6989220335209887,2127.243663984357,17725.862638189064,0.1286256377820075,16471.430452343197,24181.654546138227,0.7838171693190523,16204.576506407988,0.228413643432933,16958.801954259012,0.144652972512613,258.2079150354665,2015.6682429551531,14569.54924609481,0.2171719527809929,16472.039768655566,26531.12891972557,125.34020691359768,7.977888888888889,483.495313626532,1
24.605366877388857,1.6183259291487302,-0.6268059230843381,41.69574765300098,3.386444597342721,1.5488678915688012,1.114610520051999,-2.453780647065761,1385.0149864659668,37317.54852446029,0.0896591804353091,32948.48924084713,70241.30728857199,0.8112779104575703,19631.17568543701,0.1473151312712074,36538.75339970479,0.0978877283243884,219.01737885912905,1319.2331493218835,17601.118517004023,0.1379045985227073,32502.157097451545,79334.21634975806,107.25497659906397,7.5725444444444445,432.4956541118788,1
3.7285507872601777,0.2702730394086904,0.3248864107925377,17.999069746332435,1.2988292478728505,1.82145694889344,4.6969857464530085,6.141496384564943,1740.2337306701031,14601.028028350516,0.1741301566947546,13859.809055018037,18133.7834246134,0.7091953818831781,6448.982191979151,0.3002946837488169,13457.169393369046,0.1967485861681453,851.8017088505562,1703.5487667257778,5988.201192971143,0.2894972476501573,14095.507916532642,17968.69700145091,414.7512771858123,7.468266666666667,481.1381018426789,0
4.998024342176402,0.0827070985448124,-0.0032144357116466,21.4893915183996,0.5530131478414794,0.1604414812217967,4.105819099976404,-5.464045776575848,1846.1308618199323,12105.166393837266,0.1954181104581028,10412.17242258012,579100.3802599903,0.6678880224210128,4677.175717439293,0.3031974354502896,11645.052273730684,0.2123838197173921,1172.3833180568286,2039.986067827681,5067.074977085243,0.2954820813866724,9841.76549187254,441815.9791934005,610.9340630240974,6.499155555555555,419.1076624636276,1
15.0279012479555,1.3090109730590622,1.9019865868539465,33.54733870365506,3.40589141643736,4.526560423004235,1.8131711975466724,2.271332701837625,2065.372291127164,23873.562968515744,0.1299753206109664,22182.881021245303,32853.012436963334,0.806267760237485,18967.581855564124,0.2194219806338291,23037.02791698792,0.1458290610465238,183.05216747204685,1939.0139677612783,16494.256957426547,0.2060775670969038,22106.372665090104,36004.79337589503,103.86401444322652,8.094344444444445,254.674415308292,1
8.029275451532172,0.7394819904953186,0.1525499694769469,25.98073558862217,2.998048667003572,0.8514886645453159,2.9624650584619703,5.000689234105872,1226.3625492857605,24153.90213948678,0.1333996128633528,22123.219067301416,38964.450455691294,0.7716676704763358,9189.20521823355,0.2246201378934192,23068.967249833524,0.1474127049331827,864.1326797824481,1121.7827838581884,8228.30450547237,0.2091067284382878,22530.1593436456,41273.84657221514,457.2496953448696,6.571355555555556,239.32710280373828,1
18.17018663675419,3.8906279072784606,2.298426282010902,34.604318069697364,7.47247574516127,4.544727208567646,1.4017100679334138,1.7564995780333277,1293.8308279646865,25971.496165252072,0.0946926638805741,23508.486434170143,39673.65865630432,0.8373266290308078,20451.25377331049,0.1561296850735671,25532.655958113828,0.102030135588427,315.19725760423194,1227.482981833368,18167.880141992064,0.1481378152334883,23570.44388592788,41447.98621841721,140.54443005181346,7.721122222222222,524.2587811937731,0
