mean_u,mean_v,std_y,std_lbp,LRHGLE_deg0,SRE_deg45,LRE_deg90,GLN_deg90,RLN_deg90,LRHGLE_deg90,coarseness_tamura,label
2.106215510204084,17.331453387755108,99.38768232912916,86.74062883035769,46853.41365983909,0.7939607130789493,46.74165480145547,3952.1278454534263,33074.23074759619,50330.03582414878,7.933485714285714,1
0.8417238448979603,10.25119008163265,77.56006251873914,72.87224279007847,35893.246133154,0.8065280752027936,501.2342207224097,1855.1101112360957,19040.195725534308,44553.573740782405,7.450881632653061,1
0.9840936734693904,18.467109102040816,112.7124538775333,79.28650885380232,331149.16727197496,0.8027572124752055,163.7089175011922,1996.5912732474965,24044.05903671912,450957.4265379113,8.059689795918368,1
2.91686951836735,39.39762204081632,107.58949497839208,79.1229335020737,230655.4900238726,0.7329811311139239,191.99971559263383,1291.985234517574,17752.77612400161,287176.64112530515,10.832930612244898,0
2.3961443673469405,19.324987877551017,98.1416034366402,68.178766889526,112168.20365325078,0.8081598296062745,512.8305041480536,856.3495851946394,17430.87389917039,128582.89132099554,8.479069387755102,1
0.8122998122448998,17.868274326530614,95.64810975158838,87.23376350282271,31824.24555913317,0.8619333475716615,110.47304076938404,2618.2362668212195,38052.141144295725,32836.52065636716,7.147763265306122,1
-0.3036903265306105,14.446149591836733,100.45733384433042,84.83890043935251,39526.16146116241,0.8255575698937442,94.54121239405742,3149.711229423164,32263.715966254967,40837.27724167629,7.128889795918368,0
-2.1396061714285697,24.579953795918364,96.40832771688942,84.27763361989801,43909.1722034296,0.8621624265591445,230.94282619162252,1711.823423206548,33763.36707591077,47261.755536831966,8.015379591836735,0
-1.8681586612244876,23.12667118367347,105.58875748283482,89.46779081401563,40289.75539285152,0.8698244015425607,104.18166672006664,2338.8150331613856,43650.315433661206,41765.4359200282,8.562375510204081,1
-0.2219320163265301,4.158404897959183,59.24947486698276,62.13374787028835,26325.029981487336,0.7395583438247962,581.6176616803001,2483.8553351109504,11341.79604103584,26227.29565688977,7.016489795918368,0
-0.6258405306122445,4.746529346938774,49.38818470414543,70.07571296389821,12029.454518262488,0.7622607688653037,580.3296541574688,3781.689209980601,15858.956719513011,12266.084320021406,6.616661224489796,0
1.066105248979593,11.304438979591836,86.3414495895423,78.1771755167182,47336.99758320327,0.7863872721585269,164.638933624043,3009.952156785015,22779.974059116477,47137.1533410966,8.822138775510204,1
0.3456488163265324,13.574951346938777,100.74266409107722,74.38950932546133,153682.6389342827,0.7978617890756475,418.23746167995097,1454.5067443286327,18489.666400980997,168639.45582464745,7.341469387755102,1
-0.2390115591836727,5.666114448979591,72.432381221766,70.77376342073354,30848.630104351912,0.7645193431046334,300.65953254518274,3077.7132083163474,16214.762331838563,31728.39981655116,8.103265306122449,0
-1.738382457142856,9.667598489795918,80.49606695501986,68.52329400608963,52983.46459688772,0.802011551070129,727.5083451424972,1146.217839710282,14599.880569988978,56986.9125334593,7.369787755102041,0
-3.941880391836732,26.40470546938776,90.5133706849548,83.64493363075492,46409.21331925154,0.8411579056026115,158.5037037037037,1943.844171539961,33276.81816764132,41975.25766081872,9.601632653061223,0
-3.146990334693876,17.370472326530614,93.23813650259108,80.623842639016,41506.90350581304,0.838392478737531,273.5375800628857,1749.5458949574938,27262.36438802841,45948.213438919294,7.898367346938776,0
-0.2218230122448973,5.551362571428572,66.15985106642118,70.76694411822045,22776.130573773196,0.7483566285578909,336.77274997502747,3455.9633403256416,15634.134152432323,23327.26873772184,7.2728244897959184,0
-0.2282844326530607,6.268780204081632,59.67815778012172,64.8608378329988,25893.944166361453,0.7633638643457479,853.0638171815489,2179.461955141769,12465.481760473976,29160.670672873464,6.506383673469387,1
0.0670796408163275,7.916563591836733,80.70082784344156,73.90046906283335,44321.085109532265,0.7772851605935067,305.88074988568815,2661.195518975766,18471.413046791648,53760.98616064624,8.479787755102041,1
-1.227630359183672,19.344101183673477,93.90851307134317,82.4998078863351,41608.34629424894,0.8276009064336511,236.70884422534024,2237.170690599587,29735.653646820883,42813.92544136856,8.209526530612244,0
0.1590068897959204,16.123923591836736,106.9036975321502,80.01492324116627,76249.32177082855,0.8081207593983314,197.08386881812555,1909.915559998096,24344.0568803846,89077.11254700366,9.190391836734694,1
0.4573126122449009,21.05694681632653,119.07671907423278,82.08480817070573,221249.34270929507,0.8383203979069062,271.075197686899,1640.3933366920028,29262.4776246906,228848.7974065231,8.541461224489796,1
-0.788734734693876,13.99966812244898,88.87619548306867,82.34788340354694,32409.97342609732,0.8143526585763482,179.82171637090292,2891.032059775408,28004.03573057625,34185.95136731901,6.504538775510204,0
-2.9169113877551003,20.17331253061224,91.7601463726416,86.17999723347417,38269.0161482924,0.8220829176805113,95.74206691504396,2905.924257162259,33500.97878393011,37855.77157854167,8.360514285714286,1
-0.4477568897959177,5.324895795918367,69.23080897660087,68.19515969202709,31387.92692735825,0.7596867755547111,562.1998742928976,2773.337042925278,14573.71904462602,33074.58087773136,7.1955183673469385,0
0.0645100571428588,12.488963183673468,102.71308012264946,79.65843792552484,236076.0168877873,0.803959292619751,220.5111345242086,2814.527944063981,25386.474450457357,188477.01352904557,7.434432653061225,0
1.0193559510204089,12.016556734693877,64.87797743770228,71.89071499995252,27164.804396323507,0.8028165874780595,327.7416205662219,1959.280744312635,20137.66372807147,27174.519569269,7.787012244897959,0
-0.5584677061224479,8.66492693877551,83.69657935625195,83.1464718621588,29371.179849257373,0.815505018363326,164.4250479402235,3945.9202759593554,28309.63611717252,28295.52546893253,6.912889795918368,0
1.2308062857142876,15.87704285714286,104.08649494342536,80.38835562879723,113926.26765984423,0.7935270220150827,126.7247183565275,2623.813739783521,25909.016346366247,97920.07099624476,8.630751020408164,1
-0.9374750367346923,10.848956897959182,94.51429428216422,80.41611684852018,47460.017275701895,0.7870273144539494,99.70812108039576,3405.479702959089,25807.394439539043,47856.74801331251,8.334995918367348,1
-0.0963333061224474,13.940082204081634,96.51965292561144,87.8093394281635,29893.685138011657,0.8138149010545603,46.550050306250334,4250.520837378426,34540.146947204914,31219.05431309904,8.211844897959184,1
-0.2496271510204068,13.618529551020409,88.82532576506564,73.95904442665227,47541.33031545382,0.8260446728960102,378.3351060820368,1551.0019236209334,22447.548684582744,46287.76611032532,7.470620408163265,1
-0.2142922448979574,18.03839248979592,96.32091767237698,90.56527816324498,26867.915123133545,0.833055768132133,39.29121039455698,4297.227119841501,41119.73360876043,28077.04257345149,8.278448979591836,0
-0.0309882285714284,1.2365633469387751,35.02648100087506,42.17661269278431,18734.47423926178,0.7173039785899193,2719.4763495313005,1277.4389613188234,4864.981252020257,17972.487986208384,5.413077551020408,0
1.1092823510204093,13.112892408163264,90.7573204775188,81.43963048750767,38442.01265992964,0.7996700106863186,148.98839771551917,2907.626073661015,26146.27427260872,41470.4358276746,9.333714285714288,1
-1.2310174285714266,17.302695306122445,107.5432109101996,84.45876464904563,47104.603024574666,0.8473400242430621,170.55994915691844,1961.374888284245,32913.86973446406,52577.10033564378,8.324620408163264,1
0.2985827591836755,16.88615330612245,107.0932147004402,86.1752535111147,45363.41537557128,0.8597712487037021,107.96739047619047,2204.2063619047617,36204.19828571429,47566.45731428571,7.90505306122449,1
-1.6972103183673444,21.542074122448977,117.9810438426075,75.0187901681415,204002.70387178008,0.7363248832593632,242.95595072364796,1705.5372593312495,17702.085393081346,200608.2726747393,9.036032653061223,0
-1.1683973632653049,13.543707959183672,87.92965454038924,80.30129573463509,37042.37643110028,0.8134103265413891,177.02080185938408,2666.131435212086,26014.423497966294,37686.9223474724,6.729085714285715,1
2.56049967346939,23.17229673469388,97.18763239741985,66.41795745234272,292082.95518617023,0.7287840967273668,880.0231970000872,514.5787041074387,9715.022063312112,257745.4488096276,7.269240816326531,0
-0.8883910448979584,9.292061673469387,69.23022240623975,70.99768344859187,27003.83641744447,0.7989391222149699,497.08409240924095,2048.996105610561,17932.551287128714,28583.588514851486,7.107420408163265,1
0.3096931346938793,14.086262163265308,103.16763447400594,78.85561990601842,61838.7861130995,0.8078792624196345,220.15664397532623,2065.874149074734,24106.12737460372,69309.81740434002,7.317795918367347,1
-2.110942146938775,10.152628775510204,72.3092137806204,73.67444517347309,27672.373197407123,0.8108360766404075,311.85284015102053,2414.24983677293,21344.89468305561,26917.36500411616,7.897722448979592,0
-0.0042543836734688,3.6275981224489793,64.44816515756132,44.748886830193975,1247554.0108024692,0.6620658594535979,2233.1196646341464,1684.3860518292684,4869.629954268293,1411832.9117759147,5.001828571428572,1
-2.3367312734693866,12.011396122448978,92.44147469041803,79.78159666335402,39356.5109939053,0.8083943650033812,211.97353019743076,2436.123436703174,24343.4473153792,43826.08710750625,8.160669387755101,1
-0.4119631755102033,7.5021215102040815,72.63238738311635,66.17160405345594,40477.72789063693,0.7771986027893218,599.7539530707063,1816.942060672315,14209.359192597509,41823.94744856128,6.843910204081633,1
-1.793793551020407,12.311323346938773,80.44028040239627,74.13663076030002,36559.95385153245,0.8217373437078153,468.5279680197525,1726.690720437377,20755.160783045765,37717.22389112607,7.202808163265306,0
-0.0395125714285712,1.9510547755102048,39.01421050981333,58.508301478501394,11739.98837709858,0.6980134567398286,916.5712134251291,3107.4487951807228,8786.069707401033,11428.481712564544,5.887371428571429,1
-1.6288257959183663,11.27286530612245,77.14392324118015,80.50801997584311,24728.314576731555,0.8139898443354595,152.74025624944002,3108.169518860317,27375.00680942568,24254.01505241466,7.469918367346938,1
-0.4896050857142832,21.93952257142857,111.24130479641376,87.68151982325362,56095.61632032438,0.8312092411237699,63.27209355012983,2578.4892734528853,35580.57330823792,64388.5261671982,9.353983673469388,1
-1.0744224653061216,10.335025632653062,71.1858239087135,65.9091923286831,36601.87240940141,0.8249547164249275,791.6601774079598,1067.3426485595417,15962.32145380328,38312.81709710338,6.560114285714286,0
-0.7492273714285705,7.309518734693879,79.71027144151502,72.10577096838855,58150.30010073567,0.747544707008762,216.19988124628892,3127.1139410606584,16589.248632769773,51936.0376574268,7.698522448979592,1
-2.391905820408162,20.23348697959184,98.08133733409758,89.60427668208617,33702.73406910411,0.863189719849809,145.32725483765168,2775.296884224336,41659.66943260085,34903.25223023942,7.981534693877551,1
1.505908824489799,17.314366081632652,100.44142220517617,82.83576254328409,311137.552679109,0.8160107932273639,145.39445574226693,2298.176196082629,27844.07965321631,316970.0921545542,9.549657142857145,1
-3.1553035346938763,17.663417918367344,87.38623265733003,82.25337662418323,33989.8186171678,0.8349889934189562,246.25858705792552,2253.839326605038,30396.37554066661,33639.29692138072,8.035591836734694,0
-3.5440453387755078,27.42984628571428,106.27409032091111,79.68100047023732,101428.4608941586,0.8188485195072526,246.34855830569023,1582.2381134643192,27768.47363272944,92258.50257293528,7.010383673469388,0
-1.1057129877551013,7.10926306122449,72.53753795081931,73.41936714754848,26728.970580439967,0.769516363418478,233.76374116109096,3276.1169409947115,18313.779487788936,27307.361578228058,8.176375510204082,0
-2.1101928489795894,26.12117779591837,108.36323280944151,82.90470328462636,70444.93326041524,0.8396529779337869,254.3237981067339,1466.3189615972883,29235.617171675414,85065.13058575503,8.296489795918367,0
-1.5957111999999989,12.138283673469386,95.962952651781,81.29467185723456,109609.3418849875,0.7936427166592954,226.83667687245807,3318.65411506649,25197.11205045012,288231.11058812775,7.402391836734694,1
0.6556161061224521,22.71168795918368,120.73654482525392,85.48616734370013,134966.10464136567,0.8211539760262551,106.08664163601364,2240.2140883188167,31034.95715565381,154042.87440202787,8.191461224489796,1
0.7079032163265331,21.432640326530613,108.97236954668392,91.5656434859623,38408.975051264526,0.8598925750371297,43.76997902544305,3113.3372040003646,44303.94373347114,41240.02302641578,7.5355020408163265,1
-1.0579012979591829,11.338196448979591,68.83000705183865,69.84597341197002,33363.365188290176,0.8001532870217363,558.9446173844627,1582.5818424383403,17292.183320220298,32146.026442718845,7.015738775510204,0
-0.0115561795918366,0.7219164081632654,22.287720911678427,43.38832467019245,6548.097773279353,0.6709770638283197,2232.0790505883538,1897.8259076737404,4478.267625465152,6518.610278587951,5.135412244897959,0
-0.7941328326530601,10.881318530612244,72.41752659592551,71.16058175850573,32018.21130771446,0.8012972557289643,630.0771521120308,1844.8793312174853,17785.187285279586,34542.31934037889,7.02865306122449,0
-3.549941044897957,25.84419273469388,90.66929693418336,82.41334912276199,42854.945365085616,0.8150684747369262,115.07983995818005,2100.60890282888,29475.817540261774,47158.70205279772,8.73614693877551,0
-2.693457069387754,14.255074734693876,77.40535126088788,74.10369953852863,32137.785506610348,0.8200430700173373,363.1942196860006,1676.4086250461346,21293.6849501746,36187.12625273259,7.557681632653061,0
1.074897069387756,12.664465510204082,77.0965914160282,75.51001570329463,33134.30708507671,0.8190453803825221,288.4560929180346,2025.866664827434,22221.426021463845,31410.129914199795,8.288057142857143,0
2.2636534693877564,24.272108163265305,98.69827126159078,82.6951714509289,71125.9427106828,0.7954990612766919,95.45521298174442,2143.5471805273837,27964.675212981743,67187.29395537525,8.647191836734693,1
-0.2673283836734688,4.743277999999999,62.930905692515935,58.44552424982645,36436.548354532606,0.7736241651059531,1251.5163612231354,1629.3455000255244,11074.038644137016,43610.14334575527,4.7829632653061225,1
0.3248471428571434,4.363989265306123,62.42265097259263,59.6198943773336,34910.16391452161,0.7230334337556633,563.7850276725895,2052.4330517525973,10231.656374405282,33954.484076123896,7.726897959183673,1
4.459263714285718,28.40095097959184,111.70443672308436,85.8523217785804,105617.53484350684,0.8141686825193166,45.54702991343979,2389.9117221910446,34503.66483002568,95587.54641769978,7.942375510204082,1
-1.0304545224489778,15.26285906122449,103.25324435725037,78.90387153195078,67216.08408818596,0.8127356505960879,215.55960399837,1895.333485149939,24914.62758587626,67885.14027854352,7.812767346938775,1
-0.2368521142857128,12.288275591836737,91.19808975981512,84.59697276417386,30448.599041277223,0.8312242859746356,109.49675253302424,3148.624333020244,32473.34333220088,30226.20034373189,7.402155102040816,1
-0.4052611755102037,3.235149306122449,50.75367935259207,54.61020572215578,25781.036104570427,0.7176805387192992,1239.7525930639515,1790.5865097041044,7506.255615653834,29783.529430480437,6.968187755102041,0
-0.4701932408163257,7.139278693877549,76.43706983055577,68.16589707752091,49165.1420040275,0.7816231419537173,479.84457993179706,2355.442492508009,16596.218283903414,45654.173194171744,7.199363265306123,1
0.2392879510204092,9.883478938775507,83.4209683310659,59.29065295433031,147920.73066405242,0.7948048579948679,1171.478032989055,578.9005189866913,11185.351163866191,225046.8209752839,6.562261224489796,0
1.86142768979592,16.491357551020407,94.7333277868031,75.78869003205081,68090.76775310974,0.7923541152225118,242.07478328373656,1821.1272092120585,22299.44621555182,63997.38341311942,8.675012244897959,1
-0.4724169142857136,5.85922775510204,68.13566241263405,56.578575784148775,52859.69676587635,0.7825790863560376,1230.6142249929158,1004.828279965996,9940.456163219042,53613.621422499295,6.614008163265306,0
2.0215247102040825,14.893028530612243,87.780674520474,78.26972942047126,59678.91551035234,0.8022903970631681,307.45745830149406,2075.8527311533294,21147.323364338223,111056.6173223367,8.544604081632652,1
-1.3308886367346913,20.14622375510204,107.35842386810506,88.73362924255945,45704.92977780739,0.8440479214410145,126.56422946379308,2856.3952749586183,39056.41119229548,46194.07717901988,7.596832653061225,1
-1.8528319020408155,16.695459428571432,86.43903870387715,76.60556604670127,42409.251916402405,0.8137308701159258,234.07858351777116,1854.525218070564,22016.544121859133,49220.04306730894,8.761208163265307,1
1.1174028653061243,14.324379959183672,97.90427777384772,75.92602671754179,78442.75389282645,0.8045451650217638,285.99064141856394,1741.8645468476357,21436.378447898423,84268.3914459282,7.77025306122449,1
-1.9154911102040797,20.146686244897957,109.82219946278,82.30550320666934,86499.33992378299,0.7955366125547944,133.59439888144578,2145.028589912144,26971.91383376114,91298.01521317224,8.753942857142857,1
-1.92208695510204,9.55603281632653,78.6396789812615,77.28956377886904,29705.52202762133,0.7725584753400069,197.44364056910788,3161.934778515909,19944.37328205266,34622.92442376482,8.50848163265306,1
2.6826758285714303,18.985352285714285,97.22898563976234,62.464421642625936,197778.6118599508,0.7667819673416897,693.8700549557626,679.2844447908952,13208.161320497333,153969.30350391706,4.653804081632653,0
-7.729726065306119,19.927393428571424,109.91889772374752,92.46430516602052,38067.53688438847,0.882272871803857,47.99850163971503,3042.475262919824,50661.10796675336,38932.38030080289,7.604922448979591,1
0.3331143265306129,5.615594081632653,69.4072702899177,70.02562659937243,28690.40948320325,0.7606687153842927,439.4710650991402,2940.063625197403,15211.756202842604,30536.182804000706,6.801836734693878,0
0.2054595836734717,17.343772122448975,112.86145182956987,80.09249817210618,719660.996620612,0.7908709891911475,104.1149513511073,2583.394970314017,25992.762602433573,460166.154141364,8.482351020408164,1
-0.6406496816326516,17.16346391836735,92.456827587688,83.94556066469677,39170.94770996348,0.8582030625318968,218.9088284918586,2047.071961457931,33710.88075539203,36205.7837293924,7.9586938775510205,1
-0.0511817142857142,0.6922373877551019,21.471077242030127,32.46604465811689,10731.8673632017,0.6966115254190931,6287.992277992278,783.1432081432082,2772.6377676377674,10392.72077922078,2.5812081632653063,0
-0.2767954857142852,4.232763387755102,59.84573060516412,71.41804924426197,17897.197674799412,0.7313155881470099,423.1568340425532,4105.741038297872,14820.393565957447,18450.67339574468,8.223869387755101,0
-1.3241071755102023,16.237036448979588,102.717138379223,78.81731041076006,91137.89111504264,0.7709269025509766,176.6233371158164,2460.8521451507763,21597.09758806345,110273.59957990296,8.885673469387756,1
1.6622030693877567,17.011576653061223,92.60437911925894,74.29875296542227,78748.98808645828,0.7874436204482614,364.6727209221097,1667.6184072651065,18490.82419373617,90214.4044126208,7.023379591836735,0
-0.4503388326530606,6.638422653061226,64.0401119099204,68.6166401070846,23549.287895083788,0.7732706177795347,582.7426058585716,2625.435562805873,15539.718206965032,24655.267146606144,6.888310204081633,0
0.5971411918367368,16.705566530612245,107.70936020015417,86.1844978539089,51971.15146964564,0.835886828244423,109.11910366255532,2661.497580265512,34038.09710950005,55377.76416533283,8.524285714285714,1
-1.1237185959183669,9.86752881632653,66.02972290452696,64.99404419045875,32948.832802731005,0.7861344584247906,647.1929782943897,1525.4808445024314,14123.669829597122,36071.522871940855,6.419151020408163,0
-1.0876184979591823,12.76294081632653,86.80280513707355,75.98073751755564,42311.42287510321,0.8011715643548919,236.8425494840589,1981.9283127773692,21686.263415829453,43458.77973808163,8.633020408163265,0
-3.828376114285713,18.07380873469388,110.40266132941258,78.72433254435592,81329.10825900304,0.8336895833145482,262.5001952093333,1301.6708770640516,26663.373607698137,94422.56316744367,7.239281632653062,1
-4.884727322448977,34.55290975510204,105.6990262296182,87.59753658365132,66701.80472868979,0.8472340835126494,109.62606728212582,1941.27540420472,38337.26668428267,67900.91730937557,9.763934693877552,1
-0.9397859918367328,18.30586155102041,106.64564586374462,85.18997236599026,46556.52843658577,0.8391224883110271,166.00634205046896,2302.1169649850044,33341.82752297083,51540.63443427764,8.287330612244897,1
-1.110407624489795,9.89000024489796,87.33351230890871,83.59840560338759,27968.59215024093,0.793061634315924,146.365258824267,4470.248625943032,27807.26164552465,28831.896135921925,6.592669387755102,1
0.440867836734695,9.083337224489796,84.79232370113712,72.39558110767605,67371.542629582,0.7875739927646466,367.8178265254664,2198.348209783157,18105.35684568835,76947.58465708523,7.117436734693878,1
-0.391024008163264,11.622174408163266,89.87733999114016,79.80839357524052,35132.836006058715,0.8142925955449675,198.0933719290433,2470.6685222296446,24411.69813701477,38133.19344862564,7.763591836734694,1
-1.0783484734693851,18.553800489795915,116.41361748700662,80.67075479084855,476437.675562134,0.844159732938442,205.04501394237155,1848.8156508653124,29468.69481697871,334257.9658522551,7.554008163265306,1
-0.4984689061224485,5.848626,56.39009762768436,60.02335508219182,27357.71289044069,0.7634633764638722,648.3869705018873,1725.8247355421968,11910.939232955869,25371.426674122747,6.09534693877551,0
-2.03734095510204,18.648774000000003,79.65882174155084,79.45709716442988,29860.77554640931,0.8702107909801388,323.3411567877629,1319.7658699808796,29007.15774378585,31483.99643881453,7.885665306122449,0
-0.1102517224489775,16.337608,106.9692607285734,79.56873547533974,91362.35610390248,0.8339779382624862,356.9900078419468,1490.123523310819,24715.452859780933,99139.70827957806,7.752342857142857,1
0.1637205959183683,10.711556040816324,79.56963416130965,81.21502903448446,26311.99019782968,0.7863481736537012,115.3444900812724,3870.0826269334966,26346.431136939613,25632.068404264617,8.155330612244898,1
-0.3934016734693875,2.291522326530612,45.50960053689428,52.40465057202408,24861.272544570504,0.7167091393321591,1497.855866747263,1978.6769427093827,7052.280005373094,27772.22560279401,6.121281632653061,0
-1.8035438857142831,24.319775918367345,103.83527583720884,88.61538498404094,40371.54322466738,0.8642696607751158,146.92939394895416,2579.3206928100453,43971.11171404234,40252.95217212985,8.538971428571429,0
-0.1476414775510202,2.4679350612244897,43.79622721159778,57.14332683657926,15220.196877567789,0.7031653406402565,791.3783921590845,2573.297093649085,8177.794402583423,16192.107416010424,6.541485714285714,0
0.4096844000000005,5.285233836734693,65.58869410238054,59.473268210550536,58532.34417953716,0.7683939465788638,831.479292830631,1561.3884547763234,11524.089470599729,44557.97333463567,7.119428571428571,0
1.1911382693877564,19.734286122448975,80.20707809050886,88.31363511291529,21769.10557552453,0.8391858419900252,113.50747273461694,3376.054093173556,38830.36087922445,22086.562037161708,8.398636734693877,1
0.1078921632653074,11.114788653061224,93.02051812737264,70.87074974987956,80095.18870244022,0.7954927564940166,435.8093289157409,1607.8179692067822,17950.63749756383,104635.685506399,8.656914285714286,0
3.835670432653063,28.181954775510206,98.89504256769332,83.5281395219535,75787.253203125,0.800018710664204,115.49771192420118,2162.429089809495,27517.94256627356,83787.42312266909,8.914881632653062,0
2.6121857061224514,26.021084857142853,105.9123431811484,89.20507416674538,52056.630449763405,0.8447643835340669,50.97288498209386,2755.8478675410447,41844.36923864007,52632.5959567772,8.582122448979591,0
-4.132374440816325,20.313030734693875,83.13856476336672,81.14616332261706,33800.09228184161,0.8489399562689693,281.91946216642657,1687.768608081224,28562.244563353222,36012.25672863644,8.180897959183673,0
-3.4187972897959167,23.205034938775505,100.11419342098158,86.3710491234122,41189.396220622846,0.8530785070795041,148.88035760336973,2218.8045216195305,38672.82972578011,42376.36850339551,7.911714285714286,0
-0.6848117387755095,7.3208345306122435,70.49644295537543,69.91481659693333,28676.919727017805,0.7920100791877713,555.2209018063289,2300.541559147087,17243.149531440988,28554.342217845988,7.827175510204081,0
-1.6241405877551,20.829676,104.83084749536326,75.74757677816606,98451.6235262264,0.78885237325003,238.3414832341483,1518.5377261537726,22981.016825601684,88613.03259960326,9.046432653061224,0
-0.2363931918367344,2.5616142857142856,42.821245049792815,51.95600638620364,18972.22526960458,0.7026469466725123,1269.132731616671,2028.633129811521,7041.327581629945,18392.771834350944,6.087665306122449,1
-0.919417191836733,13.330177551020409,93.12432704607164,84.94195761644764,34583.8234623914,0.841222971809359,114.01612445812908,2585.774298099907,32749.48640764899,33944.646416562005,8.297730612244898,1
-0.4447084163265292,13.23366257142857,88.92611801788368,74.3497693823798,48178.05201990714,0.8285494928069902,367.09758814682783,1640.9271430958613,22945.87205480978,47307.6962346126,7.240644897959184,1
0.5182690448979606,15.778984897959184,87.65910844478336,73.57576843624213,51407.954068241466,0.8214347803172862,539.7553432543327,1206.3358442035642,19147.89233878376,64026.26887745728,7.776938775510204,1
0.5928929469387768,9.55992612244898,89.4338422309944,79.98027344973433,39820.1926050175,0.7994754819987662,161.34055062995802,3442.40396640224,26057.453056462906,35189.338100793284,8.10818775510204,1
-0.2159377142857138,3.161228163265306,56.59585872594822,50.83381316778341,38725.51318188192,0.7441530618610344,1927.7064647641237,1271.0984274898078,7233.429819452534,45427.01783634246,5.349248979591836,1
-0.2272070857142846,10.486488979591837,85.79538720877926,83.94817393996803,26532.33576115215,0.7948416111195943,94.33669342163172,4238.068005113481,27994.18557327577,27312.83465012469,7.557787755102041,0
-1.4621067428571417,10.46344212244898,92.03876881510068,69.70589115986589,93835.64776190964,0.7977379267247103,537.9593103205106,1339.7123867282537,16374.40051479144,95427.14632770354,7.866751020408163,0
3.012732432653063,18.25440967346939,93.08791553210534,77.64921471742949,97609.75763452477,0.780726159401413,220.36783761146967,2441.6764053801053,22493.483569000346,98586.69786175295,7.974971428571428,1
-0.2299766530612242,2.258996734693877,45.57781137648281,50.24029999955793,24405.64194883927,0.7180276974237948,1621.2793733681465,1737.115317667537,6934.136060342326,23744.02560197273,5.594661224489796,0
1.203643861224491,15.490688775510202,88.09315762130528,71.38697714935839,64044.83465943867,0.7960280145208628,401.76316030115527,1439.6782089188282,17891.355899655562,72181.66531532904,8.56235918367347,0
-1.1576367999999986,14.221196244897955,90.19819773474411,75.84937533956304,52110.18689604486,0.7879879267112052,348.7470702582616,1881.8298250485973,20225.352679811163,55388.96889752847,8.503044897959184,0
-0.3245505306122439,11.006294857142857,79.69902794503189,73.96741248740601,44937.2674108493,0.7621242481041682,241.89754529681144,2990.9269562249337,18315.70523651051,56451.38603976448,8.427044897959183,1
0.1712210367346948,8.888400612244897,81.42805440618268,71.58930351524579,40924.79265075177,0.7947431948708675,471.9319468294855,2064.429243782993,18552.70368250334,40726.21484449533,7.303151020408163,1
-2.102308897959182,18.041008,94.49295598367075,85.99851356980447,35273.42448120944,0.8181581830722783,87.64647079437098,3215.734023128424,32658.40345635294,38415.849794352536,8.282555102040817,1
-0.6970950693877541,6.896445142857141,82.50136298175939,61.2442794011261,99761.8960922428,0.7992258412015607,969.1560698971828,1238.8271012955877,13028.84489833556,110995.1029554152,4.848057142857143,0
-1.1789321632653045,13.411647265306126,96.45375395223698,80.9551112256915,43895.781280874704,0.8120050772482295,202.00157757144143,2628.0048679347337,26724.667222572796,45304.45524204453,8.309616326530612,0
-0.3346814530612241,3.6990585306122448,56.283665225562494,66.17235789449538,19169.91319119025,0.7231709493592227,527.1094832706394,3501.0042763809147,12435.036032468815,19554.2003959612,7.711110204081633,0
-0.5363795346938757,13.556102408163262,105.06901453278724,90.3527726616906,94744.21700563256,0.8088692538802061,54.07084441654138,5454.248038065657,37283.055975019415,83373.27166388553,7.648522448979592,1
-0.24184427755102,4.0763136326530605,54.06996027063604,69.6005040412393,15229.59282860292,0.7272541264355733,381.6506646708721,4016.262625182651,13754.092341138316,15764.21080580206,8.155551020408163,0
-0.0156796653061221,2.782111632653061,47.08871113786089,64.06611659023177,13153.02827220618,0.7624269017963804,858.2067902555979,3225.319390332663,12863.506143768464,13009.801644046753,5.236024489795918,0
1.0600017224489804,11.60085114285714,76.35250272632305,81.28885569309841,23781.04046770601,0.7869003449218676,129.96486187845304,3874.481104972376,25782.328751381214,23955.37297237569,8.69509387755102,1
2.250143159183675,16.48175081632653,93.63006042432995,85.11193613569884,35789.87343886569,0.8313299484036484,122.060830395613,2556.94857030944,32418.916451233843,37843.54171562867,8.541951020408163,1
1.037676677551021,9.436742489795918,73.22999929670468,72.73636191802204,29522.249762379277,0.8014349787868196,332.23919672282625,1968.514768842209,19433.77272307266,30116.83247605261,9.063363265306124,0
-0.2219573551020386,16.785004408163264,109.59198149763245,81.14148108692368,160839.69416690044,0.8109905062095714,134.22093553387435,2067.174295614115,25433.29424637549,107680.80714871889,8.790310204081633,1
-0.8005203591836721,12.955443591836731,96.16192408895104,79.60228359298385,44597.11372539875,0.8265087767128035,239.0621289327287,2325.84946940302,27147.45121780188,43565.96327894909,7.095820408163266,0
-0.2323355102040811,3.5196945306122447,58.22042840975031,58.97941687858013,28406.7689669088,0.7459638736538916,1078.2396580835796,2097.527965386239,9883.483009708738,31090.27817644576,5.283967346938775,0
