image_id,mean_l,mean_a,mean_b,std_l,std_a,std_b,skew_l,skew_a,skew_b,label,mean_lbp,median_lbp,std_lbp,kurtosis_lbp,skewness_lbp,SRE_deg0,LRE_deg0,GLN_deg0,RLN_deg0,RP_deg0,LGLRE_deg0,HGL_deg0,SRLGLE_deg0,SRHGLE_deg0,LRLGLE_deg0,LRHGLE_deg0,SRE_deg45,LRE_deg45,GLN_deg45,RLN_deg45,RP_deg45,LGLRE_deg45,HGL_deg45,SRLGLE_deg45,SRHGLE_deg45,LRLGLE_deg45,LRHGLE_deg45,SRE_deg90,LRE_deg90,GLN_deg90,RLN_deg90,RP_deg90,LGLRE_deg90,HGL_deg90,SRLGLE_deg90,SRHGLE_deg90,LRLGLE_deg90,LRHGLE_deg90,SRE_deg135,LRE_deg135,GLN_deg135,RLN_deg135,RP_deg135,LGLRE_deg135,HGL_deg135,SRLGLE_deg135,SRHGLE_deg135,LRLGLE_deg135,LRHGLE_deg135,coarseness_tamura,contrast_tamura,directionality_tamura,roughness_tamura
10B,18.34513487730342,5.8024953044591445,1.9575880585120466,33.84320609338581,10.934705273802608,4.163168812548854,1.3139239699834575,1.4428130663091594,1.9547432155118727,abnormal,241.4690039402042,255.0,45.73280615813105,64.04227081218895,-0.8876120139890032,0.6055202751050953,5492.068594053839,6050.591565728744,72730.33327085726,0.5142827537014188,0.07694975275016992,32506.449513857977,0.04456613980254754,19190.831642731,1.0,662486.0727409038,0.6329484116915656,2626.4966837128177,7315.749801260071,93936.76293589303,0.6092954773288094,0.0739614766789915,32964.244713122374,0.047342888776475786,20718.75851256042,1.0,391291.47750184895,0.5924187697099291,5926.423623336342,5866.815120000395,66254.54326375431,0.488681273133868,0.07941088206194374,32186.142037861642,0.045112660312313896,18454.657100811346,1.0,773933.6470060309,0.6276932874893579,2657.0613930821346,7406.2160069733345,92349.7167875114,0.6082038479333745,0.07435903709743838,32821.34766036689,0.04752744481777644,20330.612113096617,1.0,390812.6053250921,4.521328453906799,66.24762762359633,524.2157780508851,70.76895607750313
11B,22.9020987833285,5.558436365916856,0.9365261732505609,37.06930414540358,9.332626747110453,1.8002505514589802,1.011745923673928,1.1783776834621056,1.4331842726267872,abnormal,240.0064326605374,255.0,48.69861164965105,55.36133690980493,-0.9236547099533199,0.5769335223608381,5981.694288676489,6073.901862404553,82014.87522419234,0.5915525114155251,0.048453872265615365,38491.539412445796,0.02823477677758045,22022.205985129225,1.0,840697.1713964628,0.6067754061308078,3175.234338514702,7652.327947464301,109434.68853567382,0.7150998298862924,0.046492208923673256,38752.48580183925,0.029952108335895768,23589.733498196703,1.0,490371.20119382243,0.5164186331900962,9177.566691369553,5391.715144297703,59372.63410026516,0.5225199212104933,0.05418297312083148,37778.75628531406,0.030941879623111845,18898.005155268813,1.0,1068925.3725052583,0.5956417897029652,3956.254285145897,7548.580559459408,103147.80040942314,0.6975960247112544,0.047734046052071356,38517.87731744412,0.030781176205939433,22870.32654421233,1.0,522585.5287237934,4.985686501040423,78.3158890078109,523.6633188348491,83.30157550885131
12B,11.97688963904511,2.2563133185520385,0.3873557460081259,29.83211116078555,6.092204358747926,1.578373077476479,2.1099523674112817,2.5731149726471063,4.4523489803292415,abnormal,239.75626064694487,255.0,49.65735881739638,55.11571775577022,-0.9209353688610692,0.7419724657122067,4922.044880998632,7156.265037752741,120844.77995304133,0.6370631026170799,0.1045157997168452,34472.39434300096,0.062054876159337524,26880.44141759682,1.0,287358.1345332005,0.7624557092816603,2339.0643206536074,8437.675050309394,143322.77816383904,0.7138806387741047,0.10667947070137704,34369.64312362921,0.06868532284468307,27838.442340853584,1.0,163297.09293105916,0.7417466521705887,5586.135543067648,7025.271444286213,119598.27212647843,0.6309669851928374,0.10458781346821382,34539.63707373645,0.06163883470159112,26837.80560422924,1.0,259001.85829162013,0.7596220183600979,2441.316906601323,8420.198077497571,141709.75246079554,0.7114298166322314,0.10694391631934787,34338.73646893328,0.06892433256082564,27688.808647524693,1.0,178473.6262389061,4.61729404549835,49.338590048733494,595.6023967136764,53.95588409423184
13B,3.6468415793339917,0.38191594730941897,0.004433712978235116,17.918916592808998,2.0023120572424413,0.49005857754164994,4.752561527623858,6.355270601873315,1.390225133655796,abnormal,244.66959753118655,255.0,42.542382592638354,86.32054792993372,-0.7284784141780328,0.7340787594714541,4519.768226964065,3895.1898455813052,20708.83320847732,0.22112794972640218,0.231814388214469,22403.920639907203,0.13210907551137507,20202.294119185874,1.0,64942.97049370484,0.7286182829724239,2611.5914883437717,5063.950852470424,22690.084986082114,0.2457250341997264,0.24577556729229535,20800.907272094642,0.1556950634361129,18980.154251766817,1.0,49013.412708768265,0.7294322056305017,5112.731956478929,3787.0014769594327,20049.219771563607,0.2170827633378933,0.231849150715998,22423.102279440725,0.12889516721445346,20028.443869521423,1.0,75182.12834777472,0.716809298615243,2385.767878519175,4930.23839503436,21502.08109066726,0.2410546340629275,0.24396905934964933,21016.893726446466,0.1499093972974165,18983.281072105077,1.0,47873.269430281536,4.580159806854326,20.65540398473377,452.05237277089884,25.235563791588095
14B,7.019563034374121,1.3163500308945524,0.3656907370394894,23.36460851888847,4.5822902324584796,1.8911069586946092,3.055625150784737,3.521623813799679,4.987450828843167,abnormal,245.85012925211407,255.0,39.361241176397726,99.42109158560787,-0.6973766940082534,0.735297433218076,9975.422439506297,6276.752895655092,79188.74264924735,0.38070359851681124,0.13115847798059013,29518.984719047046,0.07845288056030673,22911.10885636246,1.0,213591.01106333395,0.7388800972228626,5732.659026749352,7286.58826592003,87592.02421556831,0.4167586828743774,0.13360613179558878,29350.056246529064,0.08618227611720229,23081.478539146934,1.0,145136.7642655498,0.6885587639180714,11367.231082105682,5663.364348830453,61838.0098283058,0.3402341470941362,0.1310560196256787,29081.322187028338,0.07261330541531175,20766.91542411683,1.0,268186.5629840635,0.735013236706328,5552.59491096786,7198.214719826718,86949.19837662525,0.4185065890033801,0.13182708388256456,29546.627885407484,0.0846673915766627,23126.61615901098,1.0,138494.88013641417,3.295169289884678,32.864377433499385,184.53286510420642,36.15954672338406
15B,0.6719431295801321,0.07440506031049492,0.019669233502302073,7.579117132465192,0.8102346763491267,0.38101570707364324,11.44843673023537,14.650031314669713,18.556058775153193,abnormal,250.9638700984436,255.0,27.028464756278787,239.29718913766538,-0.4479865879861477,0.6676897948545619,11983.536657149132,3734.441686799912,9401.073182517022,0.08101135190918472,0.29964375633917417,11143.752822314957,0.17398829516919306,10704.048855663104,1.0,13339.534987920053,0.6565597024411045,7269.320040659942,4763.614747048245,10225.904527328172,0.09102167182662539,0.30699265587137986,10044.364336539213,0.19613280956016627,9730.520317467197,1.0,11533.594260692782,0.6805875404003512,21463.270826647105,3443.2255742515244,9353.267571408922,0.07761645493042953,0.30425674996842184,11500.980560267755,0.17275439333905254,10943.458563550745,1.0,14195.020861033423,0.6515581288064182,7073.908181605064,4806.039853090568,10073.387903414863,0.09107860930216007,0.3101918065860767,9997.58373056185,0.19901850353941689,9651.69606046228,1.0,11597.05087129796,3.962137711048782,5.6269844387226335,556.3135482336148,9.589122149771416
16B,4.855684740210462,0.1940758844161248,-0.0702382150150885,21.00679189071612,1.1015600609976521,0.46417359730056207,4.114506302868992,7.180702632877673,-6.603360253727734,abnormal,248.01589475267687,255.0,35.25414246337085,133.3285144109004,-0.5943220931763948,0.7618750795751582,15047.697090486801,8207.563525940805,68955.15534666207,0.3123137547051443,0.18572212506447194,30863.03921722482,0.11389779622895874,26670.72067497804,1.0,910405.7406861052,0.7590296329800337,8943.772801029343,10090.025454805389,75296.39872046892,0.3428261253136763,0.19590279320551146,29965.43246720755,0.13162892324693842,26119.510503350128,1.0,496043.7027484899,0.7630765372521574,15230.341466474314,8206.29211879822,69256.78026406573,0.31255881430363863,0.18540612089791,30873.624576616698,0.1131830023663539,26582.29773585168,1.0,916628.1079156997,0.7466483184485425,8021.371859772308,9819.26151750661,71322.64571603383,0.3364447733688833,0.19370872676313422,30098.612793263943,0.12584244712987516,26010.708241117296,1.0,553155.1078220714,3.2912743787192595,25.953507654119978,497.9065744510391,29.244782032839236
17B,3.691309285171705,0.1748033667456675,0.002198054193419151,18.24860153075708,1.1562147238951332,0.4419902743097981,4.774059578880136,8.286135731418064,8.174259682656333,abnormal,247.81108003022769,255.0,35.67034864505647,128.10263857807996,-0.6046130954289359,0.7504246628935335,9483.817885499373,5387.402618749129,37675.57163950411,0.2204635908018868,0.19656884280504527,27011.67019083438,0.12039543623722329,23879.438658966537,1.0,402802.4801086502,0.7405164433069824,5335.8911803199535,6826.332469281693,40259.64323561926,0.24168079304245282,0.20911101728415754,25738.70312202188,0.13944286115115828,22930.05577144721,1.0,264995.05580757064,0.7505485630090083,10769.768803876275,5319.634796326553,37254.71454729844,0.21802525550314467,0.19701297954698888,26951.76652205758,0.11939695544631523,23643.86108397421,1.0,434351.818510902,0.7386716983874438,4863.8215857064515,6755.594646295895,39899.38549730274,0.2408025009827044,0.2080082545720736,25832.76746202798,0.1382204850336603,22954.49346706742,1.0,272302.08568732225,3.9859199027351178,20.956089835130275,598.4001953959822,24.94200973786539
18B,7.365138869988253,1.1303565633551804,-0.4051167087665984,23.510688600212166,3.9260173294194476,1.583645829263776,2.9056495380905787,3.667220479124042,-3.9191429427800935,abnormal,245.72373587028795,255.0,39.44121240406556,97.64459388091794,-0.7055764945569365,0.6811857891911446,10008.769406086607,5746.566385127587,57577.66693479913,0.3694860681114551,0.13390824963158612,27963.189390892436,0.08212661591134889,19691.469372037645,1.0,268193.9880532094,0.6945733036057408,6190.090030045002,6759.980018105722,67993.9423503326,0.4195060199518404,0.13497154633085648,28067.208301079783,0.0895463760143386,20484.993293974603,1.0,167462.63051207704,0.666788612490663,12469.081022859356,5562.543897714065,53041.53149941883,0.3551427588579291,0.13627431926500524,27774.01427353739,0.08190412667038553,18966.66786049567,1.0,286847.5877876792,0.6980104064886757,5636.862492065466,6679.899059634979,68840.91021706269,0.42053801169590643,0.13323809140426812,28165.724401719748,0.0879713120382973,20683.524908680498,1.0,173398.855777977,3.6687484016162855,33.68087063452801,587.5836853992296,37.3496190361443
19B,4.4328306476296016,0.8159074540725416,0.2369325327556233,19.024446188267486,3.6569288939530176,1.2769684444134843,4.112101240260963,5.070852980899448,6.022953556771531,abnormal,242.5551444359547,255.0,45.767631706487045,69.73473633699011,-0.8157417218257361,0.7570540609183777,5349.304788183017,13549.65169597642,96220.57748523432,0.45144523707090617,0.21201978202183985,21367.918880134748,0.11962257846036557,19242.016251678662,1.0,44317.89490043549,0.7632632464618905,2896.519821877947,17100.975924272912,107725.56760014323,0.4959804500295151,0.22490120635839864,20308.586889974835,0.14186326566679308,18625.915882058653,1.0,33722.97699340868,0.7615262486276635,5321.364556262096,13603.30971523362,97580.41907658281,0.4523557014077179,0.21363211203611066,21268.36283660492,0.12064506651242225,19115.81872534491,1.0,43316.36163118607,0.7653916703403311,2595.03621481213,17113.9321714792,108566.30924046555,0.4968734054367728,0.22500242969586984,20305.33655007853,0.14231616660220886,18665.227169693193,1.0,34021.12513088478,5.225985385436938,23.364375156617392,502.7157468570211,28.59036054205433
1B-1,4.113286636992132,1.282504348316215,0.46662015517359756,16.7048975648425,5.216492785613514,2.210218526969278,3.86285406870605,4.1655326660353005,4.348049551570384,abnormal,243.56737394957983,255.0,44.96790684059986,77.69801960235914,-0.7627190269904718,0.833121887949374,2072.02537192942,360.3820781916734,5717.630607773037,0.09384199134199134,0.13113621038055415,18986.492676738555,0.08401596092785411,18149.640486741842,1.0,22708.032406873488,0.8206216582726265,1480.1360140628433,441.38101516150294,5839.488903537684,0.0985064935064935,0.13451536563538363,18345.448692595033,0.09178861803942594,17721.403312767878,1.0,21035.942540101078,0.8469279262407137,3162.631341868184,318.44547178757705,5759.3015647226175,0.0912987012987013,0.12610989678425372,19568.166548127076,0.07792497247969542,18773.08749772396,1.0,23305.164414414416,0.8178291727670355,1647.1708553791887,439.7257495590829,5775.983245149911,0.09818181818181818,0.136058464044593,18365.660934744268,0.09341668464676967,17704.585582948548,1.0,21166.218805114637,3.4322899159663867,20.77035263559019,286.75716208421454,24.202642551556576
20B,3.1366319965364213,0.16574991115571122,-0.10962206413889558,16.9160314691233,1.1110183018268687,0.8784317626005677,5.229586797038024,7.896150933044197,-6.60401854240047,abnormal,251.11367830442876,255.0,26.036840156464553,246.90729702127936,-0.4477872513197027,0.7127808365141572,20830.989897902036,2654.342480506613,21910.405677852927,0.10788314247471743,0.1538683447012981,33589.684099427046,0.09435596539421144,27114.13253846625,1.0,629755.6933183991,0.7035171766079095,15239.954019186238,3315.7070109552255,23630.76482263431,0.11942063875669244,0.16056936333743163,32700.77439629507,0.10647492760553114,26769.02409076962,1.0,414391.56015644764,0.7161992544425961,35311.746658746655,2395.352425121656,20830.7205455667,0.10171354476502083,0.15692434763516563,33778.643485412715,0.09382014602296006,26881.882311427824,1.0,738031.1101414178,0.7027608286579949,12058.932851719863,3376.53579175705,23688.08672916021,0.11998066627007734,0.1626540433719793,32419.67181205454,0.10859655282619542,26387.339125400704,1.0,420251.58196467307,2.6498873285747013,18.625189874491316,441.2266987372219,21.27507720306602
21B,15.988507217390916,1.893911512983074,-0.15973803799300457,34.906601345873675,4.672150152078587,0.7985860300374803,1.7357933033078503,2.47524655466965,-1.9349315672230816,abnormal,238.08056555069248,255.0,52.212137051002394,48.07522227491386,-0.9721552538318878,0.7106448295451272,2916.418611675769,4940.065742532226,57239.89108765399,0.43459426089918257,0.13484482534622402,36144.10908378438,0.08143254511296079,26804.137847856568,1.0,518267.1751038835,0.713935469368433,2041.848162767279,5677.558850985321,64171.50157666101,0.48268264645776565,0.13534184300177687,36239.20558336457,0.08745518022996143,27186.349437460733,1.0,306944.1292494506,0.6773356300184408,3147.912718538493,4401.675375466543,47479.59549618729,0.3973447434150772,0.13280402143819295,36179.90479847135,0.07600758949950175,25309.26823786202,1.0,580816.8802078683,0.712307434779018,1393.594028733143,5642.303518598727,63953.02453402242,0.48329288714804725,0.13435588470121537,36317.903177970766,0.0863420835468109,27209.46578215128,1.0,301773.02288227045,5.149894352193814,62.73476279953752,213.72263372376145,67.88465715173133
22B,2.8470626171127846,0.21473073113452473,-0.003525682999165848,16.15676615807213,1.5387586342218131,0.3500615378068322,5.52904227077316,8.850110999831095,2.3974974443917967,abnormal,250.0331656537125,255.0,29.604758373941145,186.3765347954426,-0.5033144621770768,0.7274698529671302,18086.751085697742,4068.328821656051,27157.249095251882,0.1697130503144654,0.19543313041189403,28096.458996815287,0.11511245617019347,23688.691115294892,1.0,589363.8084829183,0.7165655973702432,11933.57235152685,5172.562537823648,29174.545200281325,0.1877548889544025,0.20099707922032325,26935.301738661085,0.12818298808681042,22978.500653413008,1.0,379827.73306727293,0.7077786253187605,25195.08162270698,3657.260989921438,23819.284500068232,0.1575305866745283,0.1903358760311135,28431.537711757024,0.1057079851961766,23396.12953233592,1.0,700596.4101604383,0.7150953308282652,10460.916747037189,5180.9688434818145,29062.979337964854,0.18786544319968554,0.2019998891723265,26850.262541888027,0.12870189989854824,22841.572497092227,1.0,397557.48246832856,2.8516246938656766,17.34764303958785,233.52160422359097,20.199267733453528
23B,2.5115443619634052,0.1171537103461681,0.0074550336144619915,14.595308084473084,0.7244475474776417,0.3303127130152417,5.744804082372643,8.324414669100788,1.1175787223241436,abnormal,244.68192446733426,255.0,43.12464879394273,86.47176762127134,-0.7177850130653134,0.7415373964027542,3937.5026060202513,5657.759901728928,22292.05039836521,0.2156259901774398,0.26725391940217624,16077.712603035383,0.1718967982939003,15469.42482284919,1.0,19837.53346497371,0.7172871536519306,1992.3244762279667,6463.045881992739,21884.54830949569,0.2263842680608365,0.277844770993527,15386.429055679482,0.1863583084346787,14835.844540696906,1.0,18574.18341862398,0.7403110217157863,4001.808615339862,5003.723019489964,21046.081402113836,0.20423399873257286,0.25783983819565653,16774.003005914863,0.15878771961790938,15978.639973823821,1.0,21361.155459129255,0.723101050592457,2211.7127339212734,6663.173886857388,22623.510088191008,0.23016674588086186,0.28088653578667566,15200.264486986449,0.19152174619540924,14690.740329447195,1.0,17957.887050978705,5.417180096339439,15.15101278907686,373.01295728217576,20.5681928854163
24B,7.702129747530648,0.8911678974424984,-0.31899171739018983,25.050181070395176,3.34235602719319,1.2716477173042482,2.9693842479761354,4.3814086750738115,-4.2227760096897695,abnormal,245.14327557234233,255.0,40.37770697061012,90.00350266947785,-0.7323390925714618,0.7289708173259858,9399.740495704553,13850.593440722183,154569.0975163807,0.5870351394207755,0.14283265843322365,31163.75459725996,0.08408239517892238,24350.61845942464,1.0,320489.95553247945,0.7363037264540093,5693.5570700800545,16580.94517459366,176160.8383321204,0.6551897588559119,0.14805366184490226,30866.214478359518,0.0950825852358985,24681.368308086752,1.0,754695.8663983904,0.7304453031405063,13947.913098236775,14028.441989161132,155472.4073862046,0.5879457874581139,0.1441684184822628,30987.17781721497,0.08516605773548408,24166.02194325053,1.0,674956.0029196244,0.7495679381889389,5841.127828640525,16878.0740670571,187404.8629603419,0.6711457336045955,0.14796883161120714,30961.605090856407,0.09693844247608593,25234.6806930603,1.0,742655.0633515177,3.9387032257423016,35.80615541050925,410.6779853715845,39.74485863625155
25B,5.9191887024715735,1.1247966287525892,0.09381004845541525,21.52178189231102,4.1870430023188385,0.8170194612297048,3.397386660462326,3.8512265054672388,5.991447020401164,abnormal,242.41161272939345,255.0,46.24336817459875,69.37774726038981,-0.8166611408847129,0.7596906687256483,5458.571969656288,16834.391736744317,149885.95344982512,0.5396362666913946,0.18104562080023764,24074.229231777128,0.10614287873490014,20623.385737483433,1.0,73876.75684577189,0.765263506900166,2763.595277792365,20387.217678412017,166165.27746416006,0.5886189416419386,0.19001613522228164,23380.579251562252,0.1213189147004497,20405.94927159074,1.0,55075.85534054508,0.7543985272836747,5827.318351949653,16431.87797140386,143659.15533187348,0.5249192476508407,0.18114202353482822,23960.18951474891,0.10345537525660965,20329.893901269268,1.0,85190.67408129842,0.7609094703398376,3185.1136362882107,20167.31384470382,162316.63182785135,0.5821143205984174,0.19012599743241718,23381.392674257684,0.12081903864814761,20293.93701251258,1.0,57809.790369738585,4.943568119110833,28.84906139508564,547.8195599926049,33.79262951419648
